enrollment,interval,start,end,model
2623,Weekly,10/29/2020,11/4/2020,5-Day In-Person
2623,Weekly,11/5/2020,11/11/2020,5-Day In-Person
2623,Weekly,11/12/2020,11/19/2020,5-Day In-Person
2623,Weekly,11/19/2020,11/24/2020,5-Day In-Person
2623,Weekly,11/24/2020,12/2/2020,Hybrid
2623,Weekly,12/3/2020,12/9/2020,Hybrid
2623,Weekly,12/10/2020,12/16/2020,Fully Remote
2623,Biweekly,12/17/2020,1/6/2021,Fully Remote
2623,Weekly,1/7/2021,1/13/2021,Fully Remote
2623,Weekly,1/14/2021,1/20/2021,Hybrid
2623,Weekly,1/21/2021,1/26/2021,Hybrid
2623,Weekly,1/27/2021,2/3/2021,Hybrid
2623,Weekly,2/4/2021,2/9/2021,Hybrid
2623,Weekly,2/10/2021,2/16/2021,5-Day In-Person
2623,Weekly,2/17/2021,2/22/2021,5-Day In-Person
2623,Weekly,2/23/2021,3/2/2021,5-Day In-Person
2623,Weekly,3/3/2021,3/9/2021,5-Day In-Person
2623,Weekly,3/10/2021,3/16/2021,5-Day In-Person
2623,Weekly,3/17/2021,3/23/2021,5-Day In-Person
2623,Weekly,3/24/2021,3/30/2021,5-Day In-Person
2623,Weekly,3/31/2021,4/6/2021,5-Day In-Person
2623,Weekly,4/7/2021,4/13/2021,5-Day In-Person
2623,Weekly,4/14/2021,4/20/2021,5-Day In-Person
2623,Weekly,4/21/2021,4/27/2021,5-Day In-Person
2623,Weekly,4/28/2021,5/4/2021,5-Day In-Person
2623,Weekly,5/5/2021,5/11/2021,5-Day In-Person
2623,Weekly,5/12/2021,5/18/2021,5-Day In-Person
2623,Weekly,5/19/2021,5/26/2021,5-Day In-Person
1183,Biweekly,8/6/2020,8/19/2020,5-Day In-Person
1183,Weekly,8/20/2020,8/26/2020,5-Day In-Person
1183,Weekly,8/27/2020,9/2/2020,Fully Remote
1183,Weekly,9/3/2020,9/9/2020,Fully Remote
1183,Weekly,9/10/2020,9/16/2020,Fully Remote
1183,Weekly,9/17/2020,9/23/2020,Fully Remote
1183,Weekly,9/24/2020,9/30/2020,Fully Remote
1183,Weekly,10/1/2020,10/7/2020,Fully Remote
1183,Weekly,10/8/2020,10/14/2020,Fully Remote
1183,Weekly,10/15/2020,10/21/2020,Fully Remote
1183,Weekly,10/22/2020,10/28/2020,Hybrid
1183,Weekly,10/29/2020,11/4/2020,Hybrid
1183,Weekly,11/5/2020,11/11/2020,Hybrid
1183,Weekly,11/12/2020,11/19/2020,Hybrid
1183,Weekly,11/19/2020,11/24/2020,Hybrid
1183,Weekly,11/24/2020,12/2/2020,Hybrid
1183,Weekly,12/3/2020,12/9/2020,Hybrid
1183,Weekly,12/10/2020,12/16/2020,Hybrid
1183,Biweekly,12/17/2020,1/6/2021,Hybrid
1183,Weekly,1/7/2021,1/13/2021,Fully Remote
1183,Weekly,1/14/2021,1/20/2021,Fully Remote
1183,Weekly,1/21/2021,1/26/2021,Hybrid
1183,Weekly,1/27/2021,2/3/2021,Hybrid
1183,Weekly,2/4/2021,2/9/2021,Hybrid
1183,Weekly,2/10/2021,2/16/2021,5-Day In-Person
1183,Weekly,2/17/2021,2/22/2021,Full Acccess to Hybrid
1183,Weekly,2/23/2021,3/2/2021,Full Access to Hybrid
1183,Weekly,3/3/2021,3/9/2021,Full Access to Hybrid
1183,Weekly,3/10/2021,3/16/2021,Full Access to Hybrid
1183,Weekly,3/17/2021,3/23/2021,Full Access to Hybrid
1183,Weekly,3/24/2021,3/30/2021,Full Access to Hybrid
1183,Weekly,3/31/2021,4/6/2021,Full Access to Hybrid
1183,Weekly,4/7/2021,4/13/2021,Full Access to Hybrid
1183,Weekly,4/14/2021,4/20/2021,Full Access to Hybrid
1183,Weekly,4/21/2021,4/27/2021,Full Access to Hybrid
1183,Weekly,4/28/2021,5/4/2021,Full Access to Hybrid
1183,Weekly,5/5/2021,5/11/2021,Full Access to Hybrid
1183,Weekly,5/12/2021,5/18/2021,Full Access to Hybrid
1183,Weekly,5/19/2021,5/26/2021,Full Access to Hybrid
2597,Biweekly,8/6/2020,8/19/2020,5-Day In-Person
2597,Weekly,8/20/2020,8/26/2020,5-Day In-Person
2597,Weekly,8/27/2020,9/2/2020,5-Day In-Person
2597,Weekly,9/3/2020,9/9/2020,5-Day In-Person
2597,Weekly,9/10/2020,9/16/2020,5-Day In-Person
2597,Weekly,9/17/2020,9/23/2020,5-Day In-Person
2597,Weekly,9/24/2020,9/30/2020,5-Day In-Person
2597,Weekly,10/1/2020,10/7/2020,5-Day In-Person
2597,Weekly,10/8/2020,10/14/2020,5-Day In-Person
2597,Weekly,10/15/2020,10/21/2020,5-Day In-Person
2597,Weekly,10/22/2020,10/28/2020,5-Day In-Person
2597,Weekly,10/29/2020,11/4/2020,5-Day In-Person
2597,Weekly,11/5/2020,11/11/2020,5-Day In-Person
2597,Weekly,11/12/2020,11/19/2020,5-Day In-Person
2597,Weekly,11/19/2020,11/24/2020,5-Day In-Person
2597,Weekly,11/24/2020,12/2/2020,Closed All Week
2597,Weekly,12/3/2020,12/9/2020,5-Day In-Person
2597,Weekly,12/10/2020,12/16/2020,5-Day In-Person
2597,Biweekly,12/17/2020,1/6/2021,5-Day In-Person
2597,Weekly,1/7/2021,1/13/2021,Fully Remote
2597,Weekly,1/14/2021,1/20/2021,Fully Remote
2597,Weekly,1/21/2021,1/26/2021,Fully Remote
2597,Weekly,1/27/2021,2/3/2021,5-Day In-Person
2597,Weekly,2/4/2021,2/9/2021,5-Day In-Person
2597,Weekly,2/10/2021,2/16/2021,5-Day In-Person
2597,Weekly,2/17/2021,2/22/2021,5-Day In-Person
2597,Weekly,2/23/2021,3/2/2021,5-Day In-Person
2597,Weekly,3/3/2021,3/9/2021,5-Day In-Person
2597,Weekly,3/10/2021,3/16/2021,5-Day In-Person
2597,Weekly,3/17/2021,3/23/2021,5-Day In-Person
2597,Weekly,3/24/2021,3/30/2021,5-Day In-Person
2597,Weekly,3/31/2021,4/6/2021,5-Day In-Person
2597,Weekly,4/7/2021,4/13/2021,5-Day In-Person
2597,Weekly,4/14/2021,4/20/2021,5-Day In-Person
2597,Weekly,4/21/2021,4/27/2021,5-Day In-Person
2597,Weekly,4/28/2021,5/4/2021,5-Day In-Person
2597,Weekly,5/5/2021,5/11/2021,5-Day In-Person
2597,Weekly,5/12/2021,5/18/2021,5-Day In-Person
2597,Weekly,5/19/2021,5/26/2021,5-Day In-Person
1197,Biweekly,8/6/2020,8/19/2020,5-Day In-Person
1197,Weekly,8/20/2020,8/26/2020,5-Day In-Person
1197,Weekly,8/27/2020,9/2/2020,5-Day In-Person
1197,Weekly,9/3/2020,9/9/2020,5-Day In-Person
1197,Weekly,9/10/2020,9/16/2020,5-Day In-Person
1197,Weekly,9/17/2020,9/23/2020,5-Day In-Person
1197,Weekly,9/24/2020,9/30/2020,5-Day In-Person
1197,Weekly,10/1/2020,10/7/2020,5-Day In-Person
1197,Weekly,10/8/2020,10/14/2020,5-Day In-Person
1197,Weekly,10/15/2020,10/21/2020,5-Day In-Person
1197,Weekly,10/22/2020,10/28/2020,5-Day In-Person
1197,Weekly,10/29/2020,11/4/2020,5-Day In-Person
1197,Weekly,11/5/2020,11/11/2020,5-Day In-Person
1197,Weekly,11/12/2020,11/19/2020,5-Day In-Person
1197,Weekly,11/19/2020,11/24/2020,5-Day In-Person
1197,Weekly,11/24/2020,12/2/2020,5-Day In-Person
1197,Weekly,12/3/2020,12/9/2020,5-Day In-Person
1197,Weekly,12/10/2020,12/16/2020,5-Day In-Person
1197,Biweekly,12/17/2020,1/6/2021,5-Day In-Person
1197,Weekly,1/7/2021,1/13/2021,5-Day In-Person
1197,Weekly,1/14/2021,1/20/2021,5-Day In-Person
1197,Weekly,1/21/2021,1/26/2021,5-Day In-Person
1197,Weekly,1/27/2021,2/3/2021,5-Day In-Person
1197,Weekly,2/4/2021,2/9/2021,5-Day In-Person
1197,Weekly,2/10/2021,2/16/2021,5-Day In-Person
1197,Weekly,2/17/2021,2/22/2021,5-Day In-Person
1197,Weekly,2/23/2021,3/2/2021,5-Day In-Person
1197,Weekly,3/3/2021,3/9/2021,5-Day In-Person
1197,Weekly,3/10/2021,3/16/2021,5-Day In-Person
1197,Weekly,3/17/2021,3/23/2021,5-Day In-Person
1197,Weekly,3/24/2021,3/30/2021,5-Day In-Person
1197,Weekly,3/31/2021,4/6/2021,5-Day In-Person
1197,Weekly,4/7/2021,4/13/2021,5-Day In-Person
1197,Weekly,4/14/2021,4/20/2021,5-Day In-Person
1197,Weekly,4/21/2021,4/27/2021,5-Day In-Person
1197,Weekly,4/28/2021,5/4/2021,5-Day In-Person
1197,Weekly,5/5/2021,5/11/2021,5-Day In-Person
1197,Weekly,5/12/2021,5/18/2021,5-Day In-Person
1197,Weekly,5/19/2021,5/26/2021,5-Day In-Person
33373,Biweekly,8/6/2020,8/19/2020,Fully Remote
33373,Weekly,8/20/2020,8/26/2020,Fully Remote
33373,Weekly,8/27/2020,9/2/2020,Fully Remote
33373,Weekly,9/3/2020,9/9/2020,Fully Remote
33373,Weekly,9/10/2020,9/16/2020,Fully Remote
33373,Weekly,9/17/2020,9/23/2020,Fully Remote
33373,Weekly,9/24/2020,9/30/2020,Fully Remote
33373,Weekly,10/1/2020,10/7/2020,Fully Remote
33373,Weekly,10/8/2020,10/14/2020,Fully Remote
33373,Weekly,10/15/2020,10/21/2020,Hybrid
33373,Weekly,10/22/2020,10/28/2020,Hybrid
33373,Weekly,10/29/2020,11/4/2020,Hybrid
33373,Weekly,11/5/2020,11/11/2020,Hybrid
33373,Weekly,11/12/2020,11/19/2020,Hybrid
33373,Weekly,11/19/2020,11/24/2020,Hybrid
33373,Weekly,11/24/2020,12/2/2020,Fully Remote
33373,Weekly,12/3/2020,12/9/2020,Fully Remote
33373,Weekly,12/10/2020,12/16/2020,Fully Remote
33373,Biweekly,12/17/2020,1/6/2021,Fully Remote
33373,Weekly,1/7/2021,1/13/2021,Fully Remote
33373,Weekly,1/14/2021,1/20/2021,Fully Remote
33373,Weekly,1/21/2021,1/26/2021,Fully Remote
33373,Weekly,1/27/2021,2/3/2021,Fully Remote
33373,Weekly,2/4/2021,2/9/2021,Fully Remote
33373,Weekly,2/10/2021,2/16/2021,Fully Remote
33373,Weekly,2/17/2021,2/22/2021,Partial Access to Hybrid
33373,Weekly,2/23/2021,3/2/2021,Partial Access to Hybrid
33373,Weekly,3/3/2021,3/9/2021,Partial Access to Hybrid
33373,Weekly,3/10/2021,3/16/2021,Partial Access to Hybrid
33373,Weekly,3/17/2021,3/23/2021,Partial Access to Hybrid
33373,Weekly,3/24/2021,3/30/2021,Partial Access to Hybrid
33373,Weekly,3/31/2021,4/6/2021,5-Day In-Person
33373,Weekly,4/7/2021,4/13/2021,5-Day In-Person
33373,Weekly,4/14/2021,4/20/2021,5-Day In-Person
33373,Weekly,4/21/2021,4/27/2021,5-Day In-Person
33373,Weekly,4/28/2021,5/4/2021,5-Day In-Person
33373,Weekly,5/5/2021,5/11/2021,5-Day In-Person
33373,Weekly,5/12/2021,5/18/2021,5-Day In-Person
33373,Weekly,5/19/2021,5/26/2021,5-Day In-Person
2114,Biweekly,8/6/2020,8/19/2020,Hybrid
2114,Weekly,8/20/2020,8/26/2020,Hybrid
2114,Weekly,8/27/2020,9/2/2020,Hybrid
2114,Weekly,9/3/2020,9/9/2020,Hybrid
2114,Weekly,9/10/2020,9/16/2020,Hybrid
2114,Weekly,9/17/2020,9/23/2020,Hybrid
2114,Weekly,9/24/2020,9/30/2020,Hybrid
2114,Weekly,10/1/2020,10/7/2020,Hybrid
2114,Weekly,10/8/2020,10/14/2020,5-Day In-Person
2114,Weekly,10/15/2020,10/21/2020,5-Day In-Person
2114,Weekly,10/22/2020,10/28/2020,5-Day In-Person
2114,Weekly,10/29/2020,11/4/2020,5-Day In-Person
2114,Weekly,11/5/2020,11/11/2020,5-Day In-Person
2114,Weekly,11/12/2020,11/19/2020,5-Day In-Person
2114,Weekly,11/19/2020,11/24/2020,5-Day In-Person
2114,Weekly,11/24/2020,12/2/2020,5-Day In-Person
2114,Weekly,12/3/2020,12/9/2020,Fully Remote
2114,Weekly,12/10/2020,12/16/2020,5-Day In-Person
2114,Biweekly,12/17/2020,1/6/2021,Hybrid
2114,Weekly,1/7/2021,1/13/2021,5-Day In-Person
2114,Weekly,1/14/2021,1/20/2021,5-Day In-Person
2114,Weekly,1/21/2021,1/26/2021,Hybrid
2114,Weekly,1/27/2021,2/3/2021,5-Day In-Person
2114,Weekly,2/4/2021,2/9/2021,5-Day In-Person
2114,Weekly,2/10/2021,2/16/2021,5-Day In-Person
2114,Weekly,2/17/2021,2/22/2021,5-Day In-Person
2114,Weekly,2/23/2021,3/2/2021,5-Day In-Person
2114,Weekly,3/3/2021,3/9/2021,5-Day In-Person
2114,Weekly,3/10/2021,3/16/2021,5-Day In-Person
2114,Weekly,3/17/2021,3/23/2021,5-Day In-Person
2114,Weekly,3/24/2021,3/30/2021,5-Day In-Person
2114,Weekly,3/31/2021,4/6/2021,5-Day In-Person
2114,Weekly,4/7/2021,4/13/2021,5-Day In-Person
2114,Weekly,4/14/2021,4/20/2021,5-Day In-Person
2114,Weekly,4/21/2021,4/27/2021,5-Day In-Person
2114,Weekly,4/28/2021,5/4/2021,5-Day In-Person
2114,Weekly,5/5/2021,5/11/2021,5-Day In-Person
2114,Weekly,5/12/2021,5/18/2021,5-Day In-Person
2114,Weekly,5/19/2021,5/26/2021,5-Day In-Person
1618,Biweekly,8/6/2020,8/19/2020,5-Day In-Person
1618,Weekly,8/20/2020,8/26/2020,5-Day In-Person
1618,Weekly,8/27/2020,9/2/2020,5-Day In-Person
1618,Weekly,9/3/2020,9/9/2020,Hybrid
1618,Weekly,9/10/2020,9/16/2020,Hybrid
1618,Weekly,9/17/2020,9/23/2020,Hybrid
1618,Weekly,9/24/2020,9/30/2020,Hybrid
1618,Weekly,10/1/2020,10/7/2020,Hybrid
1618,Weekly,10/8/2020,10/14/2020,Hybrid
1618,Weekly,10/15/2020,10/21/2020,Hybrid
1618,Weekly,10/22/2020,10/28/2020,Hybrid
1618,Weekly,10/29/2020,11/4/2020,Hybrid
1618,Weekly,11/5/2020,11/11/2020,Hybrid
1618,Weekly,11/12/2020,11/19/2020,Hybrid
1618,Weekly,11/19/2020,11/24/2020,Hybrid
1618,Weekly,11/24/2020,12/2/2020,Hybrid
1618,Weekly,12/3/2020,12/9/2020,Hybrid
1618,Weekly,12/10/2020,12/16/2020,Hybrid
1618,Biweekly,12/17/2020,1/6/2021,Hybrid
1618,Weekly,1/7/2021,1/13/2021,Hybrid
1618,Weekly,1/14/2021,1/20/2021,Hybrid
1618,Weekly,1/21/2021,1/26/2021,Hybrid
1618,Weekly,1/27/2021,2/3/2021,Hybrid
1618,Weekly,2/4/2021,2/9/2021,Hybrid
1618,Weekly,2/10/2021,2/16/2021,Hybrid
1618,Weekly,2/17/2021,2/22/2021,Full Acccess to Hybrid
1618,Weekly,2/23/2021,3/2/2021,Full Access to Hybrid
1618,Weekly,3/3/2021,3/9/2021,Full Access to Hybrid
1618,Weekly,3/10/2021,3/16/2021,Full Access to Hybrid
1618,Weekly,3/17/2021,3/23/2021,Full Access to Hybrid
1618,Weekly,3/24/2021,3/30/2021,Full Access to Hybrid
1618,Weekly,3/31/2021,4/6/2021,Full Access to Hybrid
1618,Weekly,4/7/2021,4/13/2021,Full Access to Hybrid
1618,Weekly,4/14/2021,4/20/2021,5-Day In-Person
1618,Weekly,4/21/2021,4/27/2021,5-Day In-Person
1618,Weekly,4/28/2021,5/4/2021,5-Day In-Person
1618,Weekly,5/5/2021,5/11/2021,5-Day In-Person
1618,Weekly,5/12/2021,5/18/2021,5-Day In-Person
1618,Weekly,5/19/2021,5/26/2021,5-Day In-Person
573,Biweekly,8/6/2020,8/19/2020,Hybrid
573,Weekly,8/20/2020,8/26/2020,Hybrid
573,Weekly,8/27/2020,9/2/2020,Hybrid
573,Weekly,9/3/2020,9/9/2020,Hybrid
573,Weekly,9/10/2020,9/16/2020,Hybrid
573,Weekly,9/17/2020,9/23/2020,Hybrid
573,Weekly,9/24/2020,9/30/2020,Hybrid
573,Weekly,10/1/2020,10/7/2020,Hybrid
573,Weekly,10/8/2020,10/14/2020,Hybrid
573,Weekly,10/15/2020,10/21/2020,Hybrid
573,Weekly,10/22/2020,10/28/2020,Hybrid
573,Weekly,10/29/2020,11/4/2020,Hybrid
573,Weekly,11/5/2020,11/11/2020,Hybrid
573,Weekly,11/12/2020,11/19/2020,Hybrid
573,Weekly,11/19/2020,11/24/2020,Hybrid
573,Weekly,11/24/2020,12/2/2020,Hybrid
573,Weekly,12/3/2020,12/9/2020,Hybrid
573,Weekly,12/10/2020,12/16/2020,Fully Remote
573,Biweekly,12/17/2020,1/6/2021,Fully Remote
573,Weekly,1/7/2021,1/13/2021,Fully Remote
573,Weekly,1/14/2021,1/20/2021,Fully Remote
573,Weekly,1/21/2021,1/26/2021,Hybrid
573,Weekly,1/27/2021,2/3/2021,Hybrid
573,Weekly,2/4/2021,2/9/2021,Hybrid
573,Weekly,2/10/2021,2/16/2021,Hybrid
573,Weekly,2/17/2021,2/22/2021,Full Acccess to Hybrid
573,Weekly,2/23/2021,3/2/2021,Full Access to Hybrid
573,Weekly,3/3/2021,3/9/2021,Full Access to Hybrid
573,Weekly,3/10/2021,3/16/2021,Full Access to Hybrid
573,Weekly,3/17/2021,3/23/2021,Full Access to Hybrid
573,Weekly,3/24/2021,3/30/2021,Full Access to Hybrid
573,Weekly,3/31/2021,4/6/2021,Full Access to Hybrid
573,Weekly,4/7/2021,4/13/2021,Full Access to Hybrid
573,Weekly,4/14/2021,4/20/2021,Full Access to Hybrid
573,Weekly,4/21/2021,4/27/2021,Full Access to Hybrid
573,Weekly,4/28/2021,5/4/2021,Full Access to Hybrid
573,Weekly,5/5/2021,5/11/2021,Full Access to Hybrid
573,Weekly,5/12/2021,5/18/2021,Full Access to Hybrid
573,Weekly,5/19/2021,5/26/2021,Full Access to Hybrid
1644,Biweekly,8/6/2020,8/19/2020,Hybrid
1644,Weekly,8/20/2020,8/26/2020,Hybrid
1644,Weekly,8/27/2020,9/2/2020,Hybrid
1644,Weekly,9/3/2020,9/9/2020,Hybrid
1644,Weekly,9/10/2020,9/16/2020,Hybrid
1644,Weekly,9/17/2020,9/23/2020,Hybrid
1644,Weekly,9/24/2020,9/30/2020,Hybrid
1644,Weekly,10/1/2020,10/7/2020,Hybrid
1644,Weekly,10/8/2020,10/14/2020,Hybrid
1644,Weekly,10/15/2020,10/21/2020,Hybrid
1644,Weekly,10/22/2020,10/28/2020,Hybrid
1644,Weekly,10/29/2020,11/4/2020,Hybrid
1644,Weekly,11/5/2020,11/11/2020,Hybrid
1644,Weekly,11/12/2020,11/19/2020,Hybrid
1644,Weekly,11/19/2020,11/24/2020,Fully Remote
1644,Weekly,11/24/2020,12/2/2020,Fully Remote
1644,Weekly,12/3/2020,12/9/2020,Fully Remote
1644,Weekly,12/10/2020,12/16/2020,Hybrid
1644,Biweekly,12/17/2020,1/6/2021,Hybrid
1644,Weekly,1/7/2021,1/13/2021,Hybrid
1644,Weekly,1/14/2021,1/20/2021,Hybrid
1644,Weekly,1/21/2021,1/26/2021,Hybrid
1644,Weekly,1/27/2021,2/3/2021,Hybrid
1644,Weekly,2/4/2021,2/9/2021,Hybrid
1644,Weekly,2/10/2021,2/16/2021,Hybrid
1644,Weekly,2/17/2021,2/22/2021,Full Acccess to Hybrid
1644,Weekly,2/23/2021,3/2/2021,Full Access to Hybrid
1644,Weekly,3/3/2021,3/9/2021,Full Access to Hybrid
1644,Weekly,3/10/2021,3/16/2021,Full Access to Hybrid
1644,Weekly,3/17/2021,3/23/2021,Full Access to Hybrid
1644,Weekly,3/24/2021,3/30/2021,Full Access to Hybrid
1644,Weekly,3/31/2021,4/6/2021,Full Access to Hybrid
1644,Weekly,4/7/2021,4/13/2021,Full Access to Hybrid
1644,Weekly,4/14/2021,4/20/2021,Full Access to Hybrid
1644,Weekly,4/21/2021,4/27/2021,Full Access to Hybrid
1644,Weekly,4/28/2021,5/4/2021,Full Access to Hybrid
1644,Weekly,5/5/2021,5/11/2021,5-Day In-Person
1644,Weekly,5/12/2021,5/18/2021,5-Day In-Person
1644,Weekly,5/19/2021,5/26/2021,5-Day In-Person
1535,Biweekly,8/6/2020,8/19/2020,5-Day In-Person
1535,Weekly,8/20/2020,8/26/2020,5-Day In-Person
1535,Weekly,8/27/2020,9/2/2020,5-Day In-Person
1535,Weekly,9/3/2020,9/9/2020,5-Day In-Person
1535,Weekly,9/10/2020,9/16/2020,5-Day In-Person
1535,Weekly,9/17/2020,9/23/2020,5-Day In-Person
1535,Weekly,9/24/2020,9/30/2020,5-Day In-Person
1535,Weekly,10/1/2020,10/7/2020,5-Day In-Person
1535,Weekly,10/8/2020,10/14/2020,5-Day In-Person
1535,Weekly,10/15/2020,10/21/2020,5-Day In-Person
1535,Weekly,10/22/2020,10/28/2020,5-Day In-Person
1535,Weekly,10/29/2020,11/4/2020,5-Day In-Person
1535,Weekly,11/5/2020,11/11/2020,5-Day In-Person
1535,Weekly,11/12/2020,11/19/2020,5-Day In-Person
1535,Weekly,11/19/2020,11/24/2020,5-Day In-Person
1535,Weekly,11/24/2020,12/2/2020,5-Day In-Person
1535,Weekly,12/3/2020,12/9/2020,5-Day In-Person
1535,Weekly,12/10/2020,12/16/2020,Fully Remote
1535,Biweekly,12/17/2020,1/6/2021,Fully Remote
1535,Weekly,1/7/2021,1/13/2021,Fully Remote
1535,Weekly,1/14/2021,1/20/2021,Fully Remote
1535,Weekly,1/21/2021,1/26/2021,5-Day In-Person
1535,Weekly,1/27/2021,2/3/2021,5-Day In-Person
1535,Weekly,2/4/2021,2/9/2021,5-Day In-Person
1535,Weekly,2/10/2021,2/16/2021,5-Day In-Person
1535,Weekly,2/17/2021,2/22/2021,5-Day In-Person
1535,Weekly,2/23/2021,3/2/2021,5-Day In-Person
1535,Weekly,3/3/2021,3/9/2021,5-Day In-Person
1535,Weekly,3/10/2021,3/16/2021,5-Day In-Person
1535,Weekly,3/17/2021,3/23/2021,5-Day In-Person
1535,Weekly,3/24/2021,3/30/2021,5-Day In-Person
1535,Weekly,3/31/2021,4/6/2021,5-Day In-Person
1535,Weekly,4/7/2021,4/13/2021,5-Day In-Person
1535,Weekly,4/14/2021,4/20/2021,5-Day In-Person
1535,Weekly,4/21/2021,4/27/2021,5-Day In-Person
1535,Weekly,4/28/2021,5/4/2021,5-Day In-Person
1535,Weekly,5/5/2021,5/11/2021,5-Day In-Person
1535,Weekly,5/12/2021,5/18/2021,5-Day In-Person
1535,Weekly,5/19/2021,5/26/2021,5-Day In-Person
1491,Biweekly,8/6/2020,8/19/2020,Hybrid
1491,Weekly,8/20/2020,8/26/2020,Hybrid
1491,Weekly,8/27/2020,9/2/2020,Hybrid
1491,Weekly,9/3/2020,9/9/2020,Hybrid
1491,Weekly,9/10/2020,9/16/2020,Hybrid
1491,Weekly,9/17/2020,9/23/2020,Hybrid
1491,Weekly,9/24/2020,9/30/2020,Hybrid
1491,Weekly,10/1/2020,10/7/2020,Hybrid
1491,Weekly,10/8/2020,10/14/2020,Hybrid
1491,Weekly,10/15/2020,10/21/2020,Hybrid
1491,Weekly,10/22/2020,10/28/2020,Hybrid
1491,Weekly,10/29/2020,11/4/2020,Hybrid
1491,Weekly,11/5/2020,11/11/2020,Hybrid
1491,Weekly,11/12/2020,11/19/2020,Hybrid
1491,Weekly,11/19/2020,11/24/2020,Hybrid
1491,Weekly,11/24/2020,12/2/2020,Fully Remote
1491,Weekly,12/3/2020,12/9/2020,Fully Remote
1491,Weekly,12/10/2020,12/16/2020,Fully Remote
1491,Biweekly,12/17/2020,1/6/2021,Fully Remote
1491,Weekly,1/7/2021,1/13/2021,Fully Remote
1491,Weekly,1/14/2021,1/20/2021,Fully Remote
1491,Weekly,1/21/2021,1/26/2021,Fully Remote
1491,Weekly,1/27/2021,2/3/2021,Fully Remote
1491,Weekly,2/4/2021,2/9/2021,Hybrid
1491,Weekly,2/10/2021,2/16/2021,Hybrid
1491,Weekly,2/17/2021,2/22/2021,Full Acccess to Hybrid
1491,Weekly,2/23/2021,3/2/2021,Full Access to Hybrid
1491,Weekly,3/3/2021,3/9/2021,Full Access to Hybrid
1491,Weekly,3/10/2021,3/16/2021,Full Access to Hybrid
1491,Weekly,3/17/2021,3/23/2021,Full Access to Hybrid
1491,Weekly,3/24/2021,3/30/2021,Full Access to Hybrid
1491,Weekly,3/31/2021,4/6/2021,Full Access to Hybrid
1491,Weekly,4/7/2021,4/13/2021,Full Access to Hybrid
1491,Weekly,4/14/2021,4/20/2021,Full Access to Hybrid
1491,Weekly,4/21/2021,4/27/2021,Full Access to Hybrid
1491,Weekly,4/28/2021,5/4/2021,Full Access to Hybrid
1491,Weekly,5/5/2021,5/11/2021,Full Access to Hybrid
1491,Weekly,5/12/2021,5/18/2021,Full Access to Hybrid
1491,Weekly,5/19/2021,5/26/2021,Full Access to Hybrid
1325,Biweekly,8/6/2020,8/19/2020,5-Day In-Person
1325,Weekly,8/20/2020,8/26/2020,5-Day In-Person
1325,Weekly,8/27/2020,9/2/2020,5-Day In-Person
1325,Weekly,9/3/2020,9/9/2020,5-Day In-Person
1325,Weekly,9/10/2020,9/16/2020,5-Day In-Person
1325,Weekly,9/17/2020,9/23/2020,5-Day In-Person
1325,Weekly,9/24/2020,9/30/2020,5-Day In-Person
1325,Weekly,10/1/2020,10/7/2020,5-Day In-Person
1325,Weekly,10/8/2020,10/14/2020,5-Day In-Person
1325,Weekly,10/15/2020,10/21/2020,5-Day In-Person
1325,Weekly,10/22/2020,10/28/2020,5-Day In-Person
1325,Weekly,10/29/2020,11/4/2020,5-Day In-Person
1325,Weekly,11/5/2020,11/11/2020,5-Day In-Person
1325,Weekly,11/12/2020,11/19/2020,Fully Remote
1325,Weekly,11/19/2020,11/24/2020,Fully Remote
1325,Weekly,11/24/2020,12/2/2020,Fully Remote
1325,Weekly,12/3/2020,12/9/2020,Fully Remote
1325,Weekly,12/10/2020,12/16/2020,Fully Remote
1325,Biweekly,12/17/2020,1/6/2021,Fully Remote
1325,Weekly,1/7/2021,1/13/2021,5-Day In-Person
1325,Weekly,1/14/2021,1/20/2021,5-Day In-Person
1325,Weekly,1/21/2021,1/26/2021,5-Day In-Person
1325,Weekly,1/27/2021,2/3/2021,5-Day In-Person
1325,Weekly,2/4/2021,2/9/2021,5-Day In-Person
1325,Weekly,2/10/2021,2/16/2021,5-Day In-Person
1325,Weekly,2/17/2021,2/22/2021,5-Day In-Person
1325,Weekly,2/23/2021,3/2/2021,5-Day In-Person
1325,Weekly,3/3/2021,3/9/2021,5-Day In-Person
1325,Weekly,3/10/2021,3/16/2021,5-Day In-Person
1325,Weekly,3/17/2021,3/23/2021,5-Day In-Person
1325,Weekly,3/24/2021,3/30/2021,5-Day In-Person
1325,Weekly,3/31/2021,4/6/2021,5-Day In-Person
1325,Weekly,4/7/2021,4/13/2021,5-Day In-Person
1325,Weekly,4/14/2021,4/20/2021,5-Day In-Person
1325,Weekly,4/21/2021,4/27/2021,5-Day In-Person
1325,Weekly,4/28/2021,5/4/2021,5-Day In-Person
1325,Weekly,5/5/2021,5/11/2021,5-Day In-Person
1325,Weekly,5/12/2021,5/18/2021,5-Day In-Person
1325,Weekly,5/19/2021,5/26/2021,5-Day In-Person
4859,Biweekly,8/6/2020,8/19/2020,Fully Remote
4859,Weekly,8/20/2020,8/26/2020,Fully Remote
4859,Weekly,8/27/2020,9/2/2020,Fully Remote
4859,Weekly,9/3/2020,9/9/2020,Fully Remote
4859,Weekly,9/10/2020,9/16/2020,Fully Remote
