enrollment,interval,start,end,model
1311,Bi-weekly,2/4/2021,2/17/2021,Hybrid
1311,Bi-weekly,2/18/2021,3/3/2021,Hybrid
1311,Bi-weekly,3/4/2021,3/17/2021,Hybrid
1311,Bi-weekly,3/18/2021,3/31/2021,Hybrid
1311,Bi-weekly,4/1/2021,4/14/2021,Hybrid
1311,Bi-weekly,4/15/2021,4/28/2021,Hybrid
1311,Bi-weekly,4/29/2021,5/12/2021,In-person
1311,Bi-weekly,5/13/2021,5/26/2021,In-person
408,Bi-weekly,9/3/2020,9/16/2020,
408,Bi-weekly,9/17/2020,9/30/2020,
408,Bi-weekly,10/1/2020,10/14/2020,Virtual
408,Bi-weekly,10/15/2020,10/28/2020,Virtual
408,Bi-weekly,10/30/2020,11/12/2020,Virtual
408,Bi-weekly,11/12/2020,11/25/2020,Virtual
408,Bi-weekly,12/4/2020,12/17/2020,Virtual
408,Bi-weekly,1/7/2021,1/20/2021,Virtual
408,Bi-weekly,1/21/2021,2/3/2021,Virtual
408,Bi-weekly,2/4/2021,2/17/2021,Virtual
408,Bi-weekly,2/18/2021,3/3/2021,Virtual
408,Bi-weekly,3/4/2021,3/17/2021,Virtual
408,Bi-weekly,3/18/2021,3/31/2021,Virtual
408,Bi-weekly,4/1/2021,4/14/2021,In-person
408,Bi-weekly,4/15/2021,4/28/2021,In-person
408,Bi-weekly,4/29/2021,5/12/2021,In-person
408,Bi-weekly,5/13/2021,5/26/2021,In-person
118,Bi-weekly,9/3/2020,9/16/2020,
118,Bi-weekly,9/17/2020,9/30/2020,
118,Bi-weekly,10/1/2020,10/14/2020,Hybrid
118,Bi-weekly,10/15/2020,10/28/2020,Hybrid
118,Bi-weekly,10/30/2020,11/12/2020,Hybrid
118,Bi-weekly,11/12/2020,11/25/2020,Hybrid
118,Bi-weekly,12/4/2020,12/17/2020,Hybrid
118,Bi-weekly,1/7/2021,1/20/2021,Hybrid
118,Bi-weekly,1/21/2021,2/3/2021,Hybrid
118,Bi-weekly,2/4/2021,2/17/2021,Hybrid
118,Bi-weekly,2/18/2021,3/3/2021,Hybrid
118,Bi-weekly,3/4/2021,3/17/2021,Hybrid
118,Bi-weekly,3/18/2021,3/31/2021,Hybrid
118,Bi-weekly,4/1/2021,4/14/2021,In-person
118,Bi-weekly,4/15/2021,4/28/2021,In-person
118,Bi-weekly,4/29/2021,5/12/2021,In-person
118,Bi-weekly,5/13/2021,5/26/2021,In-person
3218,Bi-weekly,9/3/2020,9/16/2020,
3218,Bi-weekly,9/17/2020,9/30/2020,
3218,Bi-weekly,10/1/2020,10/14/2020,
3218,Bi-weekly,10/15/2020,10/28/2020,Hybrid
3218,Bi-weekly,10/30/2020,11/12/2020,Hybrid
3218,Bi-weekly,11/12/2020,11/25/2020,Hybrid
3218,Bi-weekly,12/4/2020,12/17/2020,Hybrid
3218,Bi-weekly,1/7/2021,1/20/2021,Hybrid
3218,Bi-weekly,1/21/2021,2/3/2021,Hybrid
3218,Bi-weekly,2/4/2021,2/17/2021,Hybrid
3218,Bi-weekly,2/18/2021,3/3/2021,Hybrid
3218,Bi-weekly,3/4/2021,3/17/2021,Hybrid
3218,Bi-weekly,3/18/2021,3/31/2021,Hybrid
3218,Bi-weekly,4/1/2021,4/14/2021,In-person
3218,Bi-weekly,4/15/2021,4/28/2021,In-person
3218,Bi-weekly,4/29/2021,5/12/2021,In-person
3218,Bi-weekly,5/13/2021,5/26/2021,In-person
3340,Bi-weekly,9/3/2020,9/16/2020,
3340,Bi-weekly,9/17/2020,9/30/2020,
3340,Bi-weekly,10/1/2020,10/14/2020,Hybrid
3340,Bi-weekly,10/15/2020,10/28/2020,Hybrid
3340,Bi-weekly,10/30/2020,11/12/2020,Hybrid
3340,Bi-weekly,11/12/2020,11/25/2020,Hybrid
3340,Bi-weekly,12/4/2020,12/17/2020,Hybrid
3340,Bi-weekly,1/7/2021,1/20/2021,Hybrid
3340,Bi-weekly,1/21/2021,2/3/2021,Hybrid
3340,Bi-weekly,2/4/2021,2/17/2021,Hybrid
3340,Bi-weekly,2/18/2021,3/3/2021,Hybrid
3340,Bi-weekly,3/4/2021,3/17/2021,Hybrid
3340,Bi-weekly,3/18/2021,3/31/2021,Hybrid
3340,Bi-weekly,4/1/2021,4/14/2021,Hybrid
3340,Bi-weekly,4/15/2021,4/28/2021,In-person
3340,Bi-weekly,4/29/2021,5/12/2021,In-person
3340,Bi-weekly,5/13/2021,5/26/2021,In-person
2476,Bi-weekly,9/3/2020,9/16/2020,
2476,Bi-weekly,9/17/2020,9/30/2020,
2476,Bi-weekly,10/1/2020,10/14/2020,Hybrid
2476,Bi-weekly,10/15/2020,10/28/2020,Hybrid
2476,Bi-weekly,10/30/2020,11/12/2020,Hybrid
2476,Bi-weekly,11/12/2020,11/25/2020,Hybrid
2476,Bi-weekly,12/4/2020,12/17/2020,Hybrid
2476,Bi-weekly,1/7/2021,1/20/2021,Hybrid
2476,Bi-weekly,1/21/2021,2/3/2021,Hybrid
2476,Bi-weekly,2/4/2021,2/17/2021,Hybrid
2476,Bi-weekly,2/18/2021,3/3/2021,Hybrid
2476,Bi-weekly,3/4/2021,3/17/2021,Hybrid
2476,Bi-weekly,3/18/2021,3/31/2021,Hybrid
2476,Bi-weekly,4/1/2021,4/14/2021,In-person
2476,Bi-weekly,4/15/2021,4/28/2021,In-person
2476,Bi-weekly,4/29/2021,5/12/2021,In-person
2476,Bi-weekly,5/13/2021,5/26/2021,In-person
303,Bi-weekly,9/3/2020,9/16/2020,
303,Bi-weekly,9/17/2020,9/30/2020,
303,Bi-weekly,10/1/2020,10/14/2020,Hybrid
303,Bi-weekly,10/15/2020,10/28/2020,Hybrid
303,Bi-weekly,10/30/2020,11/12/2020,Hybrid
303,Bi-weekly,11/12/2020,11/25/2020,Hybrid
303,Bi-weekly,12/4/2020,12/17/2020,Hybrid
303,Bi-weekly,1/7/2021,1/20/2021,Hybrid
303,Bi-weekly,1/21/2021,2/3/2021,Hybrid
303,Bi-weekly,2/4/2021,2/17/2021,Hybrid
303,Bi-weekly,2/18/2021,3/3/2021,Hybrid
303,Bi-weekly,3/4/2021,3/17/2021,Hybrid
303,Bi-weekly,3/18/2021,3/31/2021,Hybrid
303,Bi-weekly,4/1/2021,4/14/2021,In-person
303,Bi-weekly,4/15/2021,4/28/2021,In-person
303,Bi-weekly,4/29/2021,5/12/2021,In-person
303,Bi-weekly,5/13/2021,5/26/2021,In-person
2662,Bi-weekly,9/3/2020,9/16/2020,
2662,Bi-weekly,9/17/2020,9/30/2020,
2662,Bi-weekly,10/1/2020,10/14/2020,In-person
2662,Bi-weekly,10/15/2020,10/28/2020,In-person
2662,Bi-weekly,10/30/2020,11/12/2020,In-person
2662,Bi-weekly,11/12/2020,11/25/2020,In-person
2662,Bi-weekly,12/4/2020,12/17/2020,In-person
2662,Bi-weekly,1/7/2021,1/20/2021,In-person
2662,Bi-weekly,1/21/2021,2/3/2021,In-person
2662,Bi-weekly,2/4/2021,2/17/2021,In-person
2662,Bi-weekly,2/18/2021,3/3/2021,In-person
2662,Bi-weekly,3/4/2021,3/17/2021,In-person
2662,Bi-weekly,3/18/2021,3/31/2021,In-person
2662,Bi-weekly,4/1/2021,4/14/2021,In-person
2662,Bi-weekly,4/15/2021,4/28/2021,In-person
2662,Bi-weekly,4/29/2021,5/12/2021,In-person
2662,Bi-weekly,5/13/2021,5/26/2021,In-person
2572,Bi-weekly,9/3/2020,9/16/2020,
2572,Bi-weekly,9/17/2020,9/30/2020,
2572,Bi-weekly,10/1/2020,10/14/2020,Hybrid
2572,Bi-weekly,10/15/2020,10/28/2020,Hybrid
2572,Bi-weekly,10/30/2020,11/12/2020,Hybrid
2572,Bi-weekly,11/12/2020,11/25/2020,Hybrid
2572,Bi-weekly,12/4/2020,12/17/2020,Hybrid
2572,Bi-weekly,1/7/2021,1/20/2021,Hybrid
2572,Bi-weekly,1/21/2021,2/3/2021,Hybrid
2572,Bi-weekly,2/4/2021,2/17/2021,Hybrid
2572,Bi-weekly,2/18/2021,3/3/2021,Hybrid
2572,Bi-weekly,3/4/2021,3/17/2021,Hybrid
2572,Bi-weekly,3/18/2021,3/31/2021,Hybrid
2572,Bi-weekly,4/1/2021,4/14/2021,In-person
2572,Bi-weekly,4/15/2021,4/28/2021,In-person
2572,Bi-weekly,4/29/2021,5/12/2021,In-person
2572,Bi-weekly,5/13/2021,5/26/2021,In-person
1120,Bi-weekly,9/3/2020,9/16/2020,
1120,Bi-weekly,9/17/2020,9/30/2020,
1120,Bi-weekly,10/1/2020,10/14/2020,Hybrid
1120,Bi-weekly,10/15/2020,10/28/2020,Hybrid
1120,Bi-weekly,10/30/2020,11/12/2020,Hybrid
1120,Bi-weekly,11/12/2020,11/25/2020,Hybrid
1120,Bi-weekly,12/4/2020,12/17/2020,Hybrid
1120,Bi-weekly,1/7/2021,1/20/2021,Hybrid
1120,Bi-weekly,1/21/2021,2/3/2021,Hybrid
1120,Bi-weekly,2/4/2021,2/17/2021,Hybrid
1120,Bi-weekly,2/18/2021,3/3/2021,Hybrid
1120,Bi-weekly,3/4/2021,3/17/2021,Hybrid
1120,Bi-weekly,3/18/2021,3/31/2021,Hybrid
1120,Bi-weekly,4/1/2021,4/14/2021,In-person
1120,Bi-weekly,4/15/2021,4/28/2021,In-person
1120,Bi-weekly,4/29/2021,5/12/2021,In-person
1120,Bi-weekly,5/13/2021,5/26/2021,In-person
467,Bi-weekly,9/3/2020,9/16/2020,
467,Bi-weekly,9/17/2020,9/30/2020,
467,Bi-weekly,10/1/2020,10/14/2020,Hybrid
467,Bi-weekly,10/15/2020,10/28/2020,Hybrid
467,Bi-weekly,10/30/2020,11/12/2020,Hybrid
467,Bi-weekly,11/12/2020,11/25/2020,Hybrid
467,Bi-weekly,12/4/2020,12/17/2020,Hybrid
467,Bi-weekly,1/7/2021,1/20/2021,Hybrid
467,Bi-weekly,1/21/2021,2/3/2021,Hybrid
467,Bi-weekly,2/4/2021,2/17/2021,Hybrid
467,Bi-weekly,2/18/2021,3/3/2021,Hybrid
467,Bi-weekly,3/4/2021,3/17/2021,Hybrid
467,Bi-weekly,3/18/2021,3/31/2021,Hybrid
467,Bi-weekly,4/1/2021,4/14/2021,In-person
467,Bi-weekly,4/15/2021,4/28/2021,In-person
467,Bi-weekly,4/29/2021,5/12/2021,In-person
467,Bi-weekly,5/13/2021,5/26/2021,In-person
1181,Bi-weekly,9/3/2020,9/16/2020,
1181,Bi-weekly,9/17/2020,9/30/2020,
1181,Bi-weekly,10/1/2020,10/14/2020,Hybrid
1181,Bi-weekly,10/15/2020,10/28/2020,Hybrid
1181,Bi-weekly,10/30/2020,11/12/2020,Hybrid
1181,Bi-weekly,11/12/2020,11/25/2020,Hybrid
1181,Bi-weekly,12/4/2020,12/17/2020,Hybrid
1181,Bi-weekly,1/7/2021,1/20/2021,Hybrid
1181,Bi-weekly,1/21/2021,2/3/2021,Hybrid
1181,Bi-weekly,2/4/2021,2/17/2021,Hybrid
1181,Bi-weekly,2/18/2021,3/3/2021,Hybrid
1181,Bi-weekly,3/4/2021,3/17/2021,Hybrid
1181,Bi-weekly,3/18/2021,3/31/2021,Hybrid
1181,Bi-weekly,4/1/2021,4/14/2021,Hybrid
1181,Bi-weekly,4/15/2021,4/28/2021,In-person
1181,Bi-weekly,4/29/2021,5/12/2021,In-person
1181,Bi-weekly,5/13/2021,5/26/2021,In-person
3611,Bi-weekly,9/3/2020,9/16/2020,
3611,Bi-weekly,9/17/2020,9/30/2020,
3611,Bi-weekly,10/1/2020,10/14/2020,Hybrid
3611,Bi-weekly,10/15/2020,10/28/2020,Hybrid
3611,Bi-weekly,10/30/2020,11/12/2020,Hybrid
3611,Bi-weekly,11/12/2020,11/25/2020,Hybrid
3611,Bi-weekly,12/4/2020,12/17/2020,Hybrid
3611,Bi-weekly,1/7/2021,1/20/2021,Hybrid
3611,Bi-weekly,1/21/2021,2/3/2021,Hybrid
3611,Bi-weekly,2/4/2021,2/17/2021,Hybrid
3611,Bi-weekly,2/18/2021,3/3/2021,Hybrid
3611,Bi-weekly,3/4/2021,3/17/2021,Hybrid
3611,Bi-weekly,3/18/2021,3/31/2021,Hybrid
3611,Bi-weekly,4/1/2021,4/14/2021,In-person
3611,Bi-weekly,4/15/2021,4/28/2021,In-person
3611,Bi-weekly,4/29/2021,5/12/2021,In-person
3611,Bi-weekly,5/13/2021,5/26/2021,In-person
249,Bi-weekly,9/3/2020,9/16/2020,
249,Bi-weekly,9/17/2020,9/30/2020,
249,Bi-weekly,10/1/2020,10/14/2020,In-person
249,Bi-weekly,10/15/2020,10/28/2020,In-person
249,Bi-weekly,10/30/2020,11/12/2020,Virtual
249,Bi-weekly,11/12/2020,11/25/2020,Virtual
249,Bi-weekly,12/4/2020,12/17/2020,Virtual
249,Bi-weekly,1/7/2021,1/20/2021,Virtual
249,Bi-weekly,1/21/2021,2/3/2021,Virtual
249,Bi-weekly,2/4/2021,2/17/2021,Virtual
249,Bi-weekly,2/18/2021,3/3/2021,Virtual
249,Bi-weekly,3/4/2021,3/17/2021,Virtual
249,Bi-weekly,3/18/2021,3/31/2021,Virtual
249,Bi-weekly,4/1/2021,4/14/2021,Virtual
249,Bi-weekly,4/15/2021,4/28/2021,Virtual
249,Bi-weekly,4/29/2021,5/12/2021,In-person
249,Bi-weekly,5/13/2021,5/26/2021,In-person
3361,Bi-weekly,9/3/2020,9/16/2020,
3361,Bi-weekly,9/17/2020,9/30/2020,
3361,Bi-weekly,10/1/2020,10/14/2020,Hybrid
3361,Bi-weekly,10/15/2020,10/28/2020,Hybrid
3361,Bi-weekly,10/30/2020,11/12/2020,Hybrid
3361,Bi-weekly,11/12/2020,11/25/2020,Hybrid
3361,Bi-weekly,12/4/2020,12/17/2020,Hybrid
3361,Bi-weekly,1/7/2021,1/20/2021,Hybrid
3361,Bi-weekly,1/21/2021,2/3/2021,Hybrid
3361,Bi-weekly,2/4/2021,2/17/2021,Hybrid
3361,Bi-weekly,2/18/2021,3/3/2021,Hybrid
3361,Bi-weekly,3/4/2021,3/17/2021,Hybrid
3361,Bi-weekly,3/18/2021,3/31/2021,Hybrid
3361,Bi-weekly,4/1/2021,4/14/2021,Hybrid
3361,Bi-weekly,4/15/2021,4/28/2021,In-person
3361,Bi-weekly,4/29/2021,5/12/2021,In-person
3361,Bi-weekly,5/13/2021,5/26/2021,In-person
2760,Bi-weekly,9/3/2020,9/16/2020,
2760,Bi-weekly,9/17/2020,9/30/2020,
2760,Bi-weekly,10/1/2020,10/14/2020,Hybrid
2760,Bi-weekly,10/15/2020,10/28/2020,Hybrid
2760,Bi-weekly,10/30/2020,11/12/2020,Hybrid
2760,Bi-weekly,11/12/2020,11/25/2020,Hybrid
2760,Bi-weekly,12/4/2020,12/17/2020,Hybrid
2760,Bi-weekly,1/7/2021,1/20/2021,Hybrid
2760,Bi-weekly,1/21/2021,2/3/2021,Hybrid
2760,Bi-weekly,2/4/2021,2/17/2021,Hybrid
2760,Bi-weekly,2/18/2021,3/3/2021,Hybrid
2760,Bi-weekly,3/4/2021,3/17/2021,Hybrid
2760,Bi-weekly,3/18/2021,3/31/2021,Hybrid
2760,Bi-weekly,4/1/2021,4/14/2021,In-person
2760,Bi-weekly,4/15/2021,4/28/2021,In-person
2760,Bi-weekly,4/29/2021,5/12/2021,In-person
2760,Bi-weekly,5/13/2021,5/26/2021,In-person
2011,Bi-weekly,9/3/2020,9/16/2020,
2011,Bi-weekly,9/17/2020,9/30/2020,
2011,Bi-weekly,10/1/2020,10/14/2020,Hybrid
2011,Bi-weekly,10/15/2020,10/28/2020,Hybrid
2011,Bi-weekly,10/30/2020,11/12/2020,Hybrid
2011,Bi-weekly,11/12/2020,11/25/2020,Hybrid
2011,Bi-weekly,12/4/2020,12/17/2020,Hybrid
2011,Bi-weekly,1/7/2021,1/20/2021,Hybrid
2011,Bi-weekly,1/21/2021,2/3/2021,Hybrid
2011,Bi-weekly,2/4/2021,2/17/2021,Hybrid
2011,Bi-weekly,2/18/2021,3/3/2021,Hybrid
2011,Bi-weekly,3/4/2021,3/17/2021,Hybrid
2011,Bi-weekly,3/18/2021,3/31/2021,Hybrid
2011,Bi-weekly,4/1/2021,4/14/2021,In-person
2011,Bi-weekly,4/15/2021,4/28/2021,In-person
2011,Bi-weekly,4/29/2021,5/12/2021,In-person
2011,Bi-weekly,5/13/2021,5/26/2021,In-person
2390,Bi-weekly,9/3/2020,9/16/2020,
2390,Bi-weekly,9/17/2020,9/30/2020,
2390,Bi-weekly,10/1/2020,10/14/2020,Virtual
2390,Bi-weekly,10/15/2020,10/28/2020,Virtual
2390,Bi-weekly,10/30/2020,11/12/2020,Virtual
2390,Bi-weekly,11/12/2020,11/25/2020,Virtual
2390,Bi-weekly,12/4/2020,12/17/2020,Virtual
2390,Bi-weekly,1/7/2021,1/20/2021,Virtual
2390,Bi-weekly,1/21/2021,2/3/2021,Virtual
2390,Bi-weekly,2/4/2021,2/17/2021,Virtual
2390,Bi-weekly,2/18/2021,3/3/2021,Hybrid
2390,Bi-weekly,3/4/2021,3/17/2021,In-person
2390,Bi-weekly,3/18/2021,3/31/2021,In-person
2390,Bi-weekly,4/1/2021,4/14/2021,In-person
2390,Bi-weekly,4/15/2021,4/28/2021,In-person
2390,Bi-weekly,4/29/2021,5/12/2021,In-person
2390,Bi-weekly,5/13/2021,5/26/2021,In-person
172,Bi-weekly,9/3/2020,9/16/2020,
172,Bi-weekly,9/17/2020,9/30/2020,
172,Bi-weekly,10/1/2020,10/14/2020,In-person
172,Bi-weekly,10/15/2020,10/28/2020,In-person
172,Bi-weekly,10/30/2020,11/12/2020,In-person
172,Bi-weekly,11/12/2020,11/25/2020,In-person
172,Bi-weekly,12/4/2020,12/17/2020,In-person
172,Bi-weekly,1/7/2021,1/20/2021,In-person
172,Bi-weekly,1/21/2021,2/3/2021,In-person
172,Bi-weekly,2/4/2021,2/17/2021,In-person
172,Bi-weekly,2/18/2021,3/3/2021,In-person
172,Bi-weekly,3/4/2021,3/17/2021,In-person
172,Bi-weekly,3/18/2021,3/31/2021,In-person
172,Bi-weekly,4/1/2021,4/14/2021,In-person
172,Bi-weekly,4/15/2021,4/28/2021,In-person
172,Bi-weekly,4/29/2021,5/12/2021,In-person
172,Bi-weekly,5/13/2021,5/26/2021,In-person
1421,Bi-weekly,9/3/2020,9/16/2020,
1421,Bi-weekly,9/17/2020,9/30/2020,
1421,Bi-weekly,10/1/2020,10/14/2020,Virtual
1421,Bi-weekly,10/15/2020,10/28/2020,Virtual
1421,Bi-weekly,10/30/2020,11/12/2020,Virtual
1421,Bi-weekly,11/12/2020,11/25/2020,Hybrid
1421,Bi-weekly,12/4/2020,12/17/2020,Virtual
1421,Bi-weekly,1/7/2021,1/20/2021,Virtual
1421,Bi-weekly,1/21/2021,2/3/2021,Virtual
1421,Bi-weekly,2/4/2021,2/17/2021,Virtual
1421,Bi-weekly,2/18/2021,3/3/2021,Hybrid
1421,Bi-weekly,3/4/2021,3/17/2021,Hybrid
1421,Bi-weekly,3/18/2021,3/31/2021,Hybrid
1421,Bi-weekly,4/1/2021,4/14/2021,Hybrid
1421,Bi-weekly,4/15/2021,4/28/2021,In-person
1421,Bi-weekly,4/29/2021,5/12/2021,In-person
1421,Bi-weekly,5/13/2021,5/26/2021,In-person
3339,Bi-weekly,9/3/2020,9/16/2020,
3339,Bi-weekly,9/17/2020,9/30/2020,
3339,Bi-weekly,10/1/2020,10/14/2020,Hybrid
3339,Bi-weekly,10/15/2020,10/28/2020,Hybrid
3339,Bi-weekly,10/30/2020,11/12/2020,Hybrid
3339,Bi-weekly,11/12/2020,11/25/2020,Hybrid
3339,Bi-weekly,12/4/2020,12/17/2020,Hybrid
3339,Bi-weekly,1/7/2021,1/20/2021,Hybrid
3339,Bi-weekly,1/21/2021,2/3/2021,Hybrid
3339,Bi-weekly,2/4/2021,2/17/2021,Hybrid
3339,Bi-weekly,2/18/2021,3/3/2021,Hybrid
3339,Bi-weekly,3/4/2021,3/17/2021,Hybrid
3339,Bi-weekly,3/18/2021,3/31/2021,Hybrid
3339,Bi-weekly,4/1/2021,4/14/2021,Hybrid
3339,Bi-weekly,4/15/2021,4/28/2021,In-person
3339,Bi-weekly,4/29/2021,5/12/2021,In-person
3339,Bi-weekly,5/13/2021,5/26/2021,In-person
29,Bi-weekly,9/3/2020,9/16/2020,
29,Bi-weekly,9/17/2020,9/30/2020,
29,Bi-weekly,10/1/2020,10/14/2020,
29,Bi-weekly,10/15/2020,10/28/2020,In-person
29,Bi-weekly,10/30/2020,11/12/2020,In-person
29,Bi-weekly,11/12/2020,11/25/2020,In-person
29,Bi-weekly,12/4/2020,12/17/2020,In-person
29,Bi-weekly,1/7/2021,1/20/2021,In-person
29,Bi-weekly,1/21/2021,2/3/2021,In-person
29,Bi-weekly,2/4/2021,2/17/2021,In-person
29,Bi-weekly,2/18/2021,3/3/2021,In-person
29,Bi-weekly,3/4/2021,3/17/2021,In-person
29,Bi-weekly,3/18/2021,3/31/2021,In-person
29,Bi-weekly,4/1/2021,4/14/2021,In-person
29,Bi-weekly,4/15/2021,4/28/2021,In-person
29,Bi-weekly,4/29/2021,5/12/2021,In-person
29,Bi-weekly,5/13/2021,5/26/2021,In-person
377,Bi-weekly,9/3/2020,9/16/2020,
377,Bi-weekly,9/17/2020,9/30/2020,
377,Bi-weekly,10/1/2020,10/14/2020,In-person
377,Bi-weekly,10/15/2020,10/28/2020,Hybrid
377,Bi-weekly,10/30/2020,11/12/2020,Hybrid
377,Bi-weekly,11/12/2020,11/25/2020,Hybrid
377,Bi-weekly,12/4/2020,12/17/2020,Hybrid
377,Bi-weekly,1/7/2021,1/20/2021,Hybrid
377,Bi-weekly,1/21/2021,2/3/2021,Hybrid
377,Bi-weekly,2/4/2021,2/17/2021,Hybrid
377,Bi-weekly,2/18/2021,3/3/2021,Hybrid
377,Bi-weekly,3/4/2021,3/17/2021,Hybrid
377,Bi-weekly,3/18/2021,3/31/2021,Hybrid
377,Bi-weekly,4/1/2021,4/14/2021,In-person
377,Bi-weekly,4/15/2021,4/28/2021,In-person
377,Bi-weekly,4/29/2021,5/12/2021,In-person
377,Bi-weekly,5/13/2021,5/26/2021,In-person
385,Bi-weekly,9/3/2020,9/16/2020,
385,Bi-weekly,9/17/2020,9/30/2020,
385,Bi-weekly,10/1/2020,10/14/2020,Hybrid
385,Bi-weekly,10/15/2020,10/28/2020,Virtual
385,Bi-weekly,10/30/2020,11/12/2020,Virtual
385,Bi-weekly,11/12/2020,11/25/2020,Virtual
385,Bi-weekly,12/4/2020,12/17/2020,Virtual
385,Bi-weekly,1/7/2021,1/20/2021,Virtual
385,Bi-weekly,1/21/2021,2/3/2021,Virtual
385,Bi-weekly,2/4/2021,2/17/2021,Virtual
385,Bi-weekly,2/18/2021,3/3/2021,Virtual
385,Bi-weekly,3/4/2021,3/17/2021,Virtual
385,Bi-weekly,3/18/2021,3/31/2021,Virtual
385,Bi-weekly,4/1/2021,4/14/2021,Hybrid
385,Bi-weekly,4/15/2021,4/28/2021,Hybrid
385,Bi-weekly,4/29/2021,5/12/2021,Hybrid
385,Bi-weekly,5/13/2021,5/26/2021,In-person
100,Bi-weekly,9/3/2020,9/16/2020,
100,Bi-weekly,9/17/2020,9/30/2020,
100,Bi-weekly,10/1/2020,10/14/2020,Virtual
100,Bi-weekly,10/15/2020,10/28/2020,Hybrid
100,Bi-weekly,10/30/2020,11/12/2020,Hybrid
100,Bi-weekly,11/12/2020,11/25/2020,Hybrid
100,Bi-weekly,12/4/2020,12/17/2020,Hybrid
100,Bi-weekly,1/7/2021,1/20/2021,Virtual
100,Bi-weekly,1/21/2021,2/3/2021,Hybrid
100,Bi-weekly,2/4/2021,2/17/2021,Hybrid
100,Bi-weekly,2/18/2021,3/3/2021,Virtual
100,Bi-weekly,3/4/2021,3/17/2021,Hybrid
100,Bi-weekly,3/18/2021,3/31/2021,Hybrid
100,Bi-weekly,4/1/2021,4/14/2021,In-person
100,Bi-weekly,4/15/2021,4/28/2021,In-person
100,Bi-weekly,4/29/2021,5/12/2021,In-person
100,Bi-weekly,5/13/2021,5/26/2021,In-person
1564,Bi-weekly,9/3/2020,9/16/2020,
1564,Bi-weekly,9/17/2020,9/30/2020,
1564,Bi-weekly,10/1/2020,10/14/2020,Hybrid
1564,Bi-weekly,10/15/2020,10/28/2020,Hybrid
1564,Bi-weekly,10/30/2020,11/12/2020,Hybrid
1564,Bi-weekly,11/12/2020,11/25/2020,Hybrid
1564,Bi-weekly,12/4/2020,12/17/2020,Hybrid
1564,Bi-weekly,1/7/2021,1/20/2021,
1564,Bi-weekly,1/21/2021,2/3/2021,
1564,Bi-weekly,2/4/2021,2/17/2021,
1564,Bi-weekly,2/18/2021,3/3/2021,Hybrid
1564,Bi-weekly,3/4/2021,3/17/2021,Hybrid
1564,Bi-weekly,3/18/2021,3/31/2021,Hybrid
1564,Bi-weekly,4/1/2021,4/14/2021,Hybrid
1564,Bi-weekly,4/15/2021,4/28/2021,In-person
1564,Bi-weekly,4/29/2021,5/12/2021,In-person
1564,Bi-weekly,5/13/2021,5/26/2021,In-person
6632,Bi-weekly,9/3/2020,9/16/2020,
6632,Bi-weekly,9/17/2020,9/30/2020,
6632,Bi-weekly,10/1/2020,10/14/2020,Virtual
6632,Bi-weekly,10/15/2020,10/28/2020,Virtual
6632,Bi-weekly,10/30/2020,11/12/2020,Virtual
6632,Bi-weekly,11/12/2020,11/25/2020,Virtual
6632,Bi-weekly,12/4/2020,12/17/2020,Virtual
6632,Bi-weekly,1/7/2021,1/20/2021,Virtual
6632,Bi-weekly,1/21/2021,2/3/2021,Virtual
6632,Bi-weekly,2/4/2021,2/17/2021,Virtual
6632,Bi-weekly,2/18/2021,3/3/2021,Virtual
6632,Bi-weekly,3/4/2021,3/17/2021,Virtual
6632,Bi-weekly,3/18/2021,3/31/2021,Virtual
6632,Bi-weekly,4/1/2021,4/14/2021,In-person
6632,Bi-weekly,4/15/2021,4/28/2021,In-person
6632,Bi-weekly,4/29/2021,5/12/2021,In-person
6632,Bi-weekly,5/13/2021,5/26/2021,In-person
1389,Bi-weekly,9/3/2020,9/16/2020,
1389,Bi-weekly,9/17/2020,9/30/2020,
1389,Bi-weekly,10/1/2020,10/14/2020,Virtual
1389,Bi-weekly,10/15/2020,10/28/2020,Virtual
1389,Bi-weekly,10/30/2020,11/12/2020,Virtual
1389,Bi-weekly,11/12/2020,11/25/2020,Virtual
1389,Bi-weekly,12/4/2020,12/17/2020,Virtual
1389,Bi-weekly,1/7/2021,1/20/2021,Virtual
1389,Bi-weekly,1/21/2021,2/3/2021,Virtual
1389,Bi-weekly,2/4/2021,2/17/2021,Virtual
1389,Bi-weekly,2/18/2021,3/3/2021,Virtual
1389,Bi-weekly,3/4/2021,3/17/2021,Virtual
1389,Bi-weekly,3/18/2021,3/31/2021,Virtual
1389,Bi-weekly,4/1/2021,4/14/2021,Virtual
1389,Bi-weekly,4/15/2021,4/28/2021,Virtual
1389,Bi-weekly,4/29/2021,5/12/2021,Virtual
1389,Bi-weekly,5/13/2021,5/26/2021,In-person
1895,Bi-weekly,9/3/2020,9/16/2020,
1895,Bi-weekly,9/17/2020,9/30/2020,
1895,Bi-weekly,10/1/2020,10/14/2020,Hybrid
1895,Bi-weekly,10/15/2020,10/28/2020,Hybrid
1895,Bi-weekly,10/30/2020,11/12/2020,Hybrid
1895,Bi-weekly,11/12/2020,11/25/2020,Hybrid
1895,Bi-weekly,12/4/2020,12/17/2020,Hybrid
1895,Bi-weekly,1/7/2021,1/20/2021,Hybrid
1895,Bi-weekly,1/21/2021,2/3/2021,Hybrid
1895,Bi-weekly,2/4/2021,2/17/2021,Hybrid
