enrollment,interval,start,end,model
532,Biweekly,10/12/2020,10/25/2020,In-person
532,Biweekly,10/26/2020,11/9/2020,
532,Biweekly,11/9/2020,11/29/2020,In-person
532,Biweekly,11/30/2020,12/13/2020,In-person
552,Biweekly,1/4/2021,1/17/2021,In-person
532,Biweekly,1/18/2021,1/31/2021,In-person
532,Biweekly,2/1/2021,2/14/2021,In-person
532,Biweekly,2/15/2021,2/28/2021,In-person
532,Biweekly,3/1/2021,3/14/2021,In-person
532,Biweekly,3/15/2021,3/28/2021,In-person
532,Biweekly,3/29/2021,4/11/2021,In-person
4932,Biweekly,4/12/2021,4/25/2021,In-person
538,Biweekly,4/26/2021,5/9/2021,In-person
532,Biweekly,5/10/2021,5/23/2021,In-person
532,Biweekly,5/24/2021,6/6/2021,In-person
532,Biweekly,6/7/2021,6/20/2021,In-person
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
335,Biweekly,10/12/2020,10/25/2020,In-person
334,Biweekly,10/26/2020,11/9/2020,
335,Biweekly,11/9/2020,11/29/2020,In-person
332,Biweekly,11/30/2020,12/13/2020,In-person
333,Biweekly,1/4/2021,1/17/2021,Virtual
333,Biweekly,1/18/2021,1/31/2021,In-person
334,Biweekly,2/1/2021,2/14/2021,In-person
334,Biweekly,2/15/2021,2/28/2021,In-person
333,Biweekly,3/1/2021,3/14/2021,In-person
333,Biweekly,3/15/2021,3/28/2021,In-person
333,Biweekly,3/29/2021,4/11/2021,In-person
333,Biweekly,4/12/2021,4/25/2021,In-person
334,Biweekly,4/26/2021,5/9/2021,In-person
336,Biweekly,5/10/2021,5/23/2021,In-person
336,Biweekly,5/24/2021,6/6/2021,In-person
336,Biweekly,6/7/2021,6/20/2021,In-person
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
594,Biweekly,10/12/2020,10/25/2020,Hybrid
591,Biweekly,10/26/2020,11/9/2020,
588,Biweekly,11/9/2020,11/29/2020,Hybrid
588,Biweekly,11/30/2020,12/13/2020,In-person
582,Biweekly,1/4/2021,1/17/2021,In-person
582,Biweekly,1/18/2021,1/31/2021,In-person
582,Biweekly,2/1/2021,2/14/2021,In-person
582,Biweekly,2/15/2021,2/28/2021,In-person
582,Biweekly,3/1/2021,3/14/2021,In-person
581,Biweekly,3/15/2021,3/28/2021,In-person
580,Biweekly,3/29/2021,4/11/2021,In-person
580,Biweekly,4/12/2021,4/25/2021,In-person
581,Biweekly,4/26/2021,5/9/2021,In-person
582,Biweekly,5/10/2021,5/23/2021,In-person
590,Biweekly,5/24/2021,6/6/2021,In-person
590,Biweekly,6/7/2021,6/20/2021,In-person
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
81,Biweekly,10/12/2020,10/25/2020,Hybrid
81,Biweekly,10/26/2020,11/9/2020,
133,Biweekly,11/9/2020,11/29/2020,Hybrid
81,Biweekly,11/30/2020,12/13/2020,Virtual
81,Biweekly,1/4/2021,1/17/2021,Virtual
81,Biweekly,1/18/2021,1/31/2021,Virtual
80,Biweekly,2/1/2021,2/14/2021,In-person
80,Biweekly,2/15/2021,2/28/2021,In-person
23,Biweekly,3/1/2021,3/14/2021,Virtual
80,Biweekly,3/15/2021,3/28/2021,In-person
80,Biweekly,3/29/2021,4/11/2021,In-person
80,Biweekly,4/12/2021,4/25/2021,In-person
80,Biweekly,4/26/2021,5/9/2021,In-person
80,Biweekly,5/10/2021,5/23/2021,In-person
80,Biweekly,5/24/2021,6/6/2021,In-person
80,Biweekly,6/7/2021,6/20/2021,In-person
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
464,Biweekly,10/12/2020,10/25/2020,Hybrid
464,Biweekly,10/26/2020,11/9/2020,
464,Biweekly,11/9/2020,11/29/2020,Virtual
464,Biweekly,11/30/2020,12/13/2020,Hybrid
464,Biweekly,1/4/2021,1/17/2021,Hybrid
464,Biweekly,1/18/2021,1/31/2021,Virtual
464,Biweekly,2/1/2021,2/14/2021,Hybrid
230,Biweekly,2/15/2021,2/28/2021,Hybrid
464,Biweekly,3/1/2021,3/14/2021,Hybrid
464,Biweekly,3/15/2021,3/28/2021,Hybrid
464,Biweekly,3/29/2021,4/11/2021,Hybrid
464,Biweekly,4/12/2021,4/25/2021,Hybrid
464,Biweekly,4/26/2021,5/9/2021,Hybrid
464,Biweekly,5/10/2021,5/23/2021,Hybrid
464,Biweekly,5/24/2021,6/6/2021,Hybrid
464,Biweekly,6/7/2021,6/20/2021,Hybrid
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
463,Biweekly,10/12/2020,10/25/2020,Hybrid
463,Biweekly,10/26/2020,11/9/2020,
468,Biweekly,11/9/2020,11/29/2020,Virtual
468,Biweekly,11/30/2020,12/13/2020,Virtual
471,Biweekly,1/4/2021,1/17/2021,Hybrid
471,Biweekly,1/18/2021,1/31/2021,Hybrid
463,Biweekly,2/1/2021,2/14/2021,Hybrid
467,Biweekly,2/15/2021,2/28/2021,Hybrid
458,Biweekly,3/1/2021,3/14/2021,Hybrid
465,Biweekly,3/15/2021,3/28/2021,Hybrid
466,Biweekly,3/29/2021,4/11/2021,Hybrid
468,Biweekly,4/12/2021,4/25/2021,Hybrid
469,Biweekly,4/26/2021,5/9/2021,Hybrid
471,Biweekly,5/10/2021,5/23/2021,Hybrid
474,Biweekly,5/24/2021,6/6/2021,Hybrid
474,Biweekly,6/7/2021,6/20/2021,Hybrid
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
431,Biweekly,10/12/2020,10/25/2020,Hybrid
431,Biweekly,10/26/2020,11/9/2020,
432,Biweekly,11/9/2020,11/29/2020,Hybrid
432,Biweekly,11/30/2020,12/13/2020,Hybrid
432,Biweekly,1/4/2021,1/17/2021,Hybrid
432,Biweekly,1/18/2021,1/31/2021,Hybrid
432,Biweekly,2/1/2021,2/14/2021,Hybrid
432,Biweekly,2/15/2021,2/28/2021,Hybrid
432,Biweekly,3/1/2021,3/14/2021,Hybrid
432,Biweekly,3/15/2021,3/28/2021,Hybrid
432,Biweekly,3/29/2021,4/11/2021,Hybrid
432,Biweekly,4/12/2021,4/25/2021,Hybrid
432,Biweekly,4/26/2021,5/9/2021,Hybrid
432,Biweekly,5/10/2021,5/23/2021,In-person
432,Biweekly,5/24/2021,6/6/2021,In-person
432,Biweekly,6/7/2021,6/20/2021,In-person
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
311,Biweekly,10/12/2020,10/25/2020,Hybrid
312,Biweekly,10/26/2020,11/9/2020,
311,Biweekly,11/9/2020,11/29/2020,Hybrid
311,Biweekly,11/30/2020,12/13/2020,Virtual
311,Biweekly,1/4/2021,1/17/2021,Hybrid
311,Biweekly,1/18/2021,1/31/2021,Hybrid
311,Biweekly,2/1/2021,2/14/2021,Hybrid
311,Biweekly,2/15/2021,2/28/2021,Hybrid
311,Biweekly,3/1/2021,3/14/2021,Hybrid
311,Biweekly,3/15/2021,3/28/2021,Hybrid
311,Biweekly,3/29/2021,4/11/2021,Hybrid
311,Biweekly,4/12/2021,4/25/2021,In-person
311,Biweekly,4/26/2021,5/9/2021,In-person
311,Biweekly,5/10/2021,5/23/2021,In-person
311,Biweekly,5/24/2021,6/6/2021,In-person
311,Biweekly,6/7/2021,6/20/2021,In-person
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
346,Biweekly,10/12/2020,10/25/2020,In-person
339,Biweekly,10/26/2020,11/9/2020,
335,Biweekly,11/9/2020,11/29/2020,In-person
335,Biweekly,11/30/2020,12/13/2020,In-person
335,Biweekly,1/4/2021,1/17/2021,In-person
335,Biweekly,1/18/2021,1/31/2021,In-person
335,Biweekly,2/1/2021,2/14/2021,In-person
335,Biweekly,2/15/2021,2/28/2021,In-person
335,Biweekly,3/1/2021,3/14/2021,In-person
335,Biweekly,3/15/2021,3/28/2021,In-person
335,Biweekly,3/29/2021,4/11/2021,In-person
335,Biweekly,4/12/2021,4/25/2021,In-person
335,Biweekly,4/26/2021,5/9/2021,In-person
335,Biweekly,5/10/2021,5/23/2021,In-person
335,Biweekly,5/24/2021,6/6/2021,In-person
335,Biweekly,6/7/2021,6/20/2021,In-person
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
285,Biweekly,10/12/2020,10/25/2020,Hybrid
285,Biweekly,10/26/2020,11/9/2020,
285,Biweekly,11/9/2020,11/29/2020,Hybrid
285,Biweekly,11/30/2020,12/13/2020,Hybrid
284,Biweekly,1/4/2021,1/17/2021,Hybrid
284,Biweekly,1/18/2021,1/31/2021,Hybrid
284,Biweekly,2/1/2021,2/14/2021,Hybrid
284,Biweekly,2/15/2021,2/28/2021,Hybrid
284,Biweekly,3/1/2021,3/14/2021,Hybrid
284,Biweekly,3/15/2021,3/28/2021,Hybrid
284,Biweekly,3/29/2021,4/11/2021,Hybrid
284,Biweekly,4/12/2021,4/25/2021,Hybrid
284,Biweekly,4/26/2021,5/9/2021,Hybrid
284,Biweekly,5/10/2021,5/23/2021,Hybrid
284,Biweekly,5/24/2021,6/6/2021,Hybrid
284,Biweekly,6/7/2021,6/20/2021,Hybrid
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
213,Biweekly,10/12/2020,10/25/2020,In-person
213,Biweekly,10/26/2020,11/9/2020,
213,Biweekly,11/9/2020,11/29/2020,In-person
213,Biweekly,11/30/2020,12/13/2020,In-person
213,Biweekly,1/4/2021,1/17/2021,In-person
213,Biweekly,1/18/2021,1/31/2021,In-person
213,Biweekly,2/1/2021,2/14/2021,In-person
213,Biweekly,2/15/2021,2/28/2021,In-person
213,Biweekly,3/1/2021,3/14/2021,In-person
213,Biweekly,3/15/2021,3/28/2021,In-person
213,Biweekly,3/29/2021,4/11/2021,In-person
213,Biweekly,4/12/2021,4/25/2021,In-person
213,Biweekly,4/26/2021,5/9/2021,In-person
213,Biweekly,5/10/2021,5/23/2021,In-person
213,Biweekly,5/24/2021,6/6/2021,In-person
213,Biweekly,6/7/2021,6/20/2021,In-person
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
97,Biweekly,10/12/2020,10/25/2020,Hybrid
97,Biweekly,10/26/2020,11/9/2020,
97,Biweekly,11/9/2020,11/29/2020,Hybrid
95,Biweekly,11/30/2020,12/13/2020,Virtual
95,Biweekly,1/4/2021,1/17/2021,Hybrid
95,Biweekly,1/18/2021,1/31/2021,Hybrid
95,Biweekly,2/1/2021,2/14/2021,Hybrid
95,Biweekly,2/15/2021,2/28/2021,Hybrid
95,Biweekly,3/1/2021,3/14/2021,Hybrid
95,Biweekly,3/15/2021,3/28/2021,Hybrid
95,Biweekly,3/29/2021,4/11/2021,Hybrid
94,Biweekly,4/12/2021,4/25/2021,Hybrid
94,Biweekly,4/26/2021,5/9/2021,Hybrid
95,Biweekly,5/10/2021,5/23/2021,Hybrid
95,Biweekly,5/24/2021,6/6/2021,Hybrid
95,Biweekly,6/7/2021,6/20/2021,Hybrid
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
283,Biweekly,10/12/2020,10/25/2020,Virtual
275,Biweekly,10/26/2020,11/9/2020,
231,Biweekly,11/9/2020,11/29/2020,In-person
281,Biweekly,11/30/2020,12/13/2020,Virtual
283,Biweekly,1/4/2021,1/17/2021,Virtual
277,Biweekly,1/18/2021,1/31/2021,In-person
263,Biweekly,2/1/2021,2/14/2021,In-person
266,Biweekly,2/15/2021,2/28/2021,In-person
268,Biweekly,3/1/2021,3/14/2021,In-person
267,Biweekly,3/15/2021,3/28/2021,In-person
264,Biweekly,3/29/2021,4/11/2021,In-person
268,Biweekly,4/12/2021,4/25/2021,In-person
272,Biweekly,4/26/2021,5/9/2021,In-person
266,Biweekly,5/10/2021,5/23/2021,In-person
271,Biweekly,5/24/2021,6/6/2021,In-person
269,Biweekly,6/7/2021,6/20/2021,In-person
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
489,Biweekly,10/12/2020,10/25/2020,Hybrid
489,Biweekly,10/26/2020,11/9/2020,
489,Biweekly,11/9/2020,11/29/2020,Hybrid
489,Biweekly,11/30/2020,12/13/2020,Hybrid
489,Biweekly,1/4/2021,1/17/2021,Hybrid
489,Biweekly,1/18/2021,1/31/2021,Hybrid
489,Biweekly,2/1/2021,2/14/2021,Hybrid
489,Biweekly,2/15/2021,2/28/2021,Hybrid
489,Biweekly,3/1/2021,3/14/2021,Hybrid
489,Biweekly,3/15/2021,3/28/2021,Hybrid
489,Biweekly,3/29/2021,4/11/2021,Hybrid
489,Biweekly,4/12/2021,4/25/2021,Hybrid
489,Biweekly,4/26/2021,5/9/2021,Hybrid
489,Biweekly,5/10/2021,5/23/2021,Hybrid
489,Biweekly,5/24/2021,6/6/2021,Hybrid
489,Biweekly,6/7/2021,6/20/2021,Hybrid
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
209,Biweekly,10/12/2020,10/25/2020,In-person
209,Biweekly,10/26/2020,11/9/2020,
209,Biweekly,11/9/2020,11/29/2020,In-person
209,Biweekly,11/30/2020,12/13/2020,In-person
205,Biweekly,1/4/2021,1/17/2021,In-person
205,Biweekly,1/18/2021,1/31/2021,In-person
205,Biweekly,2/1/2021,2/14/2021,In-person
198,Biweekly,2/15/2021,2/28/2021,In-person
205,Biweekly,3/1/2021,3/14/2021,In-person
209,Biweekly,3/15/2021,3/28/2021,In-person
205,Biweekly,3/29/2021,4/11/2021,In-person
205,Biweekly,4/12/2021,4/25/2021,In-person
205,Biweekly,4/26/2021,5/9/2021,In-person
205,Biweekly,5/10/2021,5/23/2021,In-person
205,Biweekly,5/24/2021,6/6/2021,In-person
205,Biweekly,6/7/2021,6/20/2021,In-person
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
575,Biweekly,10/12/2020,10/25/2020,Hybrid
496,Biweekly,10/26/2020,11/9/2020,
496,Biweekly,11/9/2020,11/29/2020,Hybrid
496,Biweekly,11/30/2020,12/13/2020,Hybrid
557,Biweekly,1/4/2021,1/17/2021,Virtual
557,Biweekly,1/18/2021,1/31/2021,Virtual
557,Biweekly,2/1/2021,2/14/2021,Virtual
557,Biweekly,2/15/2021,2/28/2021,Virtual
557,Biweekly,3/1/2021,3/14/2021,Virtual
557,Biweekly,3/15/2021,3/28/2021,Hybrid
557,Biweekly,3/29/2021,4/11/2021,Hybrid
557,Biweekly,4/12/2021,4/25/2021,Hybrid
557,Biweekly,4/26/2021,5/9/2021,Hybrid
557,Biweekly,5/10/2021,5/23/2021,Hybrid
557,Biweekly,5/24/2021,6/6/2021,Hybrid
557,Biweekly,6/7/2021,6/20/2021,Hybrid
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
125,Biweekly,10/12/2020,10/25/2020,Hybrid
124,Biweekly,10/26/2020,11/9/2020,
128,Biweekly,11/9/2020,11/29/2020,Hybrid
127,Biweekly,11/30/2020,12/13/2020,Hybrid
124,Biweekly,1/4/2021,1/17/2021,Hybrid
127,Biweekly,1/18/2021,1/31/2021,Hybrid
122,Biweekly,2/1/2021,2/14/2021,Hybrid
122,Biweekly,2/15/2021,2/28/2021,Hybrid
122,Biweekly,3/1/2021,3/14/2021,Hybrid
125,Biweekly,3/15/2021,3/28/2021,Hybrid
128,Biweekly,3/29/2021,4/11/2021,Hybrid
127,Biweekly,4/12/2021,4/25/2021,Hybrid
128,Biweekly,4/26/2021,5/9/2021,Hybrid
125,Biweekly,5/10/2021,5/23/2021,Hybrid
129,Biweekly,5/24/2021,6/6/2021,Hybrid
128,Biweekly,6/7/2021,6/20/2021,Hybrid
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
815,Biweekly,10/12/2020,10/25/2020,Hybrid
707,Biweekly,10/26/2020,11/9/2020,
707,Biweekly,11/9/2020,11/29/2020,Hybrid
707,Biweekly,11/30/2020,12/13/2020,Hybrid
778,Biweekly,1/4/2021,1/17/2021,Virtual
778,Biweekly,1/18/2021,1/31/2021,Virtual
778,Biweekly,2/1/2021,2/14/2021,Virtual
778,Biweekly,2/15/2021,2/28/2021,Virtual
778,Biweekly,3/1/2021,3/14/2021,Virtual
778,Biweekly,3/15/2021,3/28/2021,Hybrid
778,Biweekly,3/29/2021,4/11/2021,Hybrid
778,Biweekly,4/12/2021,4/25/2021,Hybrid
778,Biweekly,4/26/2021,5/9/2021,Hybrid
778,Biweekly,5/10/2021,5/23/2021,Hybrid
778,Biweekly,5/24/2021,6/6/2021,Hybrid
778,Biweekly,6/7/2021,6/20/2021,Hybrid
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
335,Biweekly,10/12/2020,10/25/2020,In-person
353,Biweekly,10/26/2020,11/9/2020,
332,Biweekly,11/9/2020,11/29/2020,In-person
352,Biweekly,11/30/2020,12/13/2020,Virtual
353,Biweekly,1/4/2021,1/17/2021,Virtual
325,Biweekly,1/18/2021,1/31/2021,In-person
341,Biweekly,2/1/2021,2/14/2021,In-person
345,Biweekly,2/15/2021,2/28/2021,In-person
344,Biweekly,3/1/2021,3/14/2021,In-person
339,Biweekly,3/15/2021,3/28/2021,In-person
110,Biweekly,3/29/2021,4/11/2021,Virtual
345,Biweekly,4/12/2021,4/25/2021,In-person
341,Biweekly,4/26/2021,5/9/2021,In-person
340,Biweekly,5/10/2021,5/23/2021,In-person
340,Biweekly,5/24/2021,6/6/2021,In-person
344,Biweekly,6/7/2021,6/20/2021,In-person
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
181,Biweekly,10/26/2020,11/9/2020,
181,Biweekly,11/9/2020,11/29/2020,Virtual
183,Biweekly,11/30/2020,12/13/2020,Virtual
183,Biweekly,1/4/2021,1/17/2021,Virtual
183,Biweekly,1/18/2021,1/31/2021,Virtual
181,Biweekly,2/1/2021,2/14/2021,Virtual
180,Biweekly,2/15/2021,2/28/2021,Virtual
182,Biweekly,3/1/2021,3/14/2021,Virtual
182,Biweekly,3/15/2021,3/28/2021,Virtual
182,Biweekly,3/29/2021,4/11/2021,Virtual
182,Biweekly,4/12/2021,4/25/2021,Virtual
182,Biweekly,4/26/2021,5/9/2021,Virtual
182,Biweekly,5/10/2021,5/23/2021,Virtual
182,Biweekly,5/24/2021,6/6/2021,Virtual
182,Biweekly,6/7/2021,6/20/2021,Virtual
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
482,Biweekly,10/12/2020,10/25/2020,In-person
482,Biweekly,10/26/2020,11/9/2020,
493,Biweekly,11/9/2020,11/29/2020,In-person
482,Biweekly,11/30/2020,12/13/2020,In-person
482,Biweekly,1/4/2021,1/17/2021,In-person
482,Biweekly,1/18/2021,1/31/2021,In-person
482,Biweekly,2/1/2021,2/14/2021,In-person
482,Biweekly,2/15/2021,2/28/2021,In-person
482,Biweekly,3/1/2021,3/14/2021,In-person
482,Biweekly,3/15/2021,3/28/2021,In-person
482,Biweekly,3/29/2021,4/11/2021,In-person
482,Biweekly,4/12/2021,4/25/2021,In-person
482,Biweekly,4/26/2021,5/9/2021,In-person
482,Biweekly,5/10/2021,5/23/2021,In-person
470,Biweekly,5/24/2021,6/6/2021,In-person
470,Biweekly,6/7/2021,6/20/2021,In-person
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
306,Biweekly,10/12/2020,10/25/2020,In-person
306,Biweekly,10/26/2020,11/9/2020,
308,Biweekly,11/9/2020,11/29/2020,In-person
308,Biweekly,11/30/2020,12/13/2020,In-person
303,Biweekly,1/4/2021,1/17/2021,In-person
303,Biweekly,1/18/2021,1/31/2021,In-person
307,Biweekly,2/1/2021,2/14/2021,In-person
307,Biweekly,2/15/2021,2/28/2021,In-person
307,Biweekly,3/1/2021,3/14/2021,In-person
307,Biweekly,3/15/2021,3/28/2021,In-person
307,Biweekly,3/29/2021,4/11/2021,In-person
307,Biweekly,4/12/2021,4/25/2021,In-person
307,Biweekly,4/26/2021,5/9/2021,In-person
307,Biweekly,5/10/2021,5/23/2021,In-person
307,Biweekly,5/24/2021,6/6/2021,In-person
307,Biweekly,6/7/2021,6/20/2021,In-person
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
371,Biweekly,10/12/2020,10/25/2020,Hybrid
371,Biweekly,10/26/2020,11/9/2020,
368,Biweekly,11/9/2020,11/29/2020,Hybrid
368,Biweekly,11/30/2020,12/13/2020,Hybrid
373,Biweekly,1/4/2021,1/17/2021,Hybrid
373,Biweekly,1/18/2021,1/31/2021,Hybrid
380,Biweekly,2/1/2021,2/14/2021,Hybrid
380,Biweekly,2/15/2021,2/28/2021,Hybrid
380,Biweekly,3/1/2021,3/14/2021,Hybrid
380,Biweekly,3/15/2021,3/28/2021,Hybrid
380,Biweekly,3/29/2021,4/11/2021,Hybrid
381,Biweekly,4/12/2021,4/25/2021,Hybrid
381,Biweekly,4/26/2021,5/9/2021,Hybrid
381,Biweekly,5/10/2021,5/23/2021,Hybrid
381,Biweekly,5/24/2021,6/6/2021,Hybrid
381,Biweekly,6/7/2021,6/20/2021,Hybrid
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
184,Biweekly,10/12/2020,10/25/2020,In-person
184,Biweekly,10/26/2020,11/9/2020,
182,Biweekly,11/9/2020,11/29/2020,In-person
184,Biweekly,11/30/2020,12/13/2020,In-person
182,Biweekly,1/4/2021,1/17/2021,In-person
182,Biweekly,1/18/2021,1/31/2021,In-person
182,Biweekly,2/1/2021,2/14/2021,In-person
180,Biweekly,2/15/2021,2/28/2021,In-person
166,Biweekly,3/1/2021,3/14/2021,In-person
179,Biweekly,3/15/2021,3/28/2021,In-person
179,Biweekly,3/29/2021,4/11/2021,In-person
179,Biweekly,4/12/2021,4/25/2021,In-person
179,Biweekly,4/26/2021,5/9/2021,In-person
179,Biweekly,5/10/2021,5/23/2021,In-person
179,Biweekly,5/24/2021,6/6/2021,In-person
179,Biweekly,6/7/2021,6/20/2021,In-person
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
399,Biweekly,10/12/2020,10/25/2020,Hybrid
400,Biweekly,10/26/2020,11/9/2020,
400,Biweekly,11/9/2020,11/29/2020,Hybrid
402,Biweekly,11/30/2020,12/13/2020,Virtual
400,Biweekly,1/4/2021,1/17/2021,Virtual
334,Biweekly,1/18/2021,1/31/2021,Hybrid
401,Biweekly,2/1/2021,2/14/2021,Hybrid
401,Biweekly,2/15/2021,2/28/2021,Hybrid
401,Biweekly,3/1/2021,3/14/2021,Hybrid
402,Biweekly,3/15/2021,3/28/2021,Hybrid
404,Biweekly,3/29/2021,4/11/2021,Hybrid
402,Biweekly,4/12/2021,4/25/2021,In-person
409,Biweekly,4/26/2021,5/9/2021,In-person
408,Biweekly,5/10/2021,5/23/2021,In-person
408,Biweekly,5/24/2021,6/6/2021,In-person
409,Biweekly,6/7/2021,6/20/2021,In-person
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
219,Biweekly,10/12/2020,10/25/2020,Hybrid
219,Biweekly,10/26/2020,11/9/2020,
219,Biweekly,11/9/2020,11/29/2020,Hybrid
219,Biweekly,11/30/2020,12/13/2020,Virtual
219,Biweekly,1/4/2021,1/17/2021,Hybrid
219,Biweekly,1/18/2021,1/31/2021,Hybrid
219,Biweekly,2/1/2021,2/14/2021,Hybrid
219,Biweekly,2/15/2021,2/28/2021,Hybrid
219,Biweekly,3/1/2021,3/14/2021,Hybrid
219,Biweekly,3/15/2021,3/28/2021,Hybrid
219,Biweekly,3/29/2021,4/11/2021,Hybrid
219,Biweekly,4/12/2021,4/25/2021,Hybrid
219,Biweekly,4/26/2021,5/9/2021,Hybrid
219,Biweekly,5/10/2021,5/23/2021,Hybrid
219,Biweekly,5/24/2021,6/6/2021,Hybrid
219,Biweekly,6/7/2021,6/20/2021,Hybrid
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
562,Biweekly,10/12/2020,10/25/2020,Hybrid
562,Biweekly,10/26/2020,11/9/2020,
564,Biweekly,11/9/2020,11/29/2020,Hybrid
564,Biweekly,11/30/2020,12/13/2020,Hybrid
564,Biweekly,1/4/2021,1/17/2021,Hybrid
564,Biweekly,1/18/2021,1/31/2021,Hybrid
564,Biweekly,2/1/2021,2/14/2021,Hybrid
564,Biweekly,2/15/2021,2/28/2021,Hybrid
564,Biweekly,3/1/2021,3/14/2021,Hybrid
555,Biweekly,3/15/2021,3/28/2021,Hybrid
555,Biweekly,3/29/2021,4/11/2021,Hybrid
555,Biweekly,4/12/2021,4/25/2021,Hybrid
541,Biweekly,4/26/2021,5/9/2021,Hybrid
541,Biweekly,5/10/2021,5/23/2021,Hybrid
541,Biweekly,5/24/2021,6/6/2021,Hybrid
541,Biweekly,6/7/2021,6/20/2021,Hybrid
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
847,Biweekly,10/12/2020,10/25/2020,In-person
846,Biweekly,10/26/2020,11/9/2020,
846,Biweekly,11/9/2020,11/29/2020,In-person
846,Biweekly,11/30/2020,12/13/2020,In-person
855,Biweekly,1/4/2021,1/17/2021,In-person
876,Biweekly,1/18/2021,1/31/2021,In-person
880,Biweekly,2/1/2021,2/14/2021,In-person
880,Biweekly,2/15/2021,2/28/2021,In-person
891,Biweekly,3/1/2021,3/14/2021,In-person
889,Biweekly,3/15/2021,3/28/2021,In-person
894,Biweekly,3/29/2021,4/11/2021,In-person
803,Biweekly,4/12/2021,4/25/2021,In-person
903,Biweekly,4/26/2021,5/9/2021,In-person
902,Biweekly,5/10/2021,5/23/2021,In-person
903,Biweekly,5/24/2021,6/6/2021,In-person
903,Biweekly,6/7/2021,6/20/2021,In-person
,Biweekly,9/1/2020,9/13/2020,
,Biweekly,9/14/2020,9/27/2020,
,Biweekly,9/28/2020,10/11/2020,
429,Biweekly,10/12/2020,10/25/2020,In-person
429,Biweekly,10/26/2020,11/9/2020,
429,Biweekly,11/9/2020,11/29/2020,In-person
429,Biweekly,11/30/2020,12/13/2020,In-person
429,Biweekly,1/4/2021,1/17/2021,In-person
429,Biweekly,1/18/2021,1/31/2021,In-person
429,Biweekly,2/1/2021,2/14/2021,In-person
