enrollment,interval,start,end,model
336,Weekly,4/19/2021,4/25/2021,In-Person
336,Weekly,4/26/2021,5/2/2021,In-Person
336,Weekly,5/3/2021,5/9/2021,In-Person
336,Weekly,5/10/2021,5/16/2021,In-Person
496,Weekly,8/3/2020,8/9/2020,In-Person
496,Weekly,8/10/2020,8/16/2020,In-Person
496,Weekly,8/17/2020,8/23/2020,In-Person
496,Weekly,8/24/2020,8/30/2020,In-Person
496,Weekly,8/31/2020,9/6/2020,In-Person
496,Weekly,9/7/2020,9/13/2020,In-Person
496,Weekly,9/14/2020,9/20/2020,In-Person
496,Weekly,9/21/2020,9/27/2020,In-Person
496,Weekly,9/28/2020,10/4/2020,In-Person
496,Weekly,10/5/2020,10/11/2020,In-Person
496,Weekly,10/12/2020,10/18/2020,In-Person
496,Weekly,10/19/2020,10/25/2020,In-Person
496,Weekly,10/26/2020,11/1/2020,In-Person
496,Weekly,11/2/2020,11/8/2020,In-Person
496,Weekly,11/9/2020,11/15/2020,In-Person
496,Weekly,11/16/2020,11/22/2020,In-Person
496,Weekly,11/23/2020,11/29/2020,In-Person
496,Weekly,11/30/2020,12/6/2020,In-Person
496,Weekly,12/7/2020,12/13/2020,In-Person
496,Weekly,12/28/2020,1/3/2021,In-Person
496,Weekly,1/4/2021,1/10/2021,In-Person
496,Weekly,1/11/2021,1/17/2021,In-Person
496,Weekly,1/18/2021,1/24/2021,In-Person
496,Weekly,1/25/2021,1/31/2021,In-Person
496,Weekly,2/1/2021,2/7/2021,In-Person
496,Weekly,2/8/2021,2/14/2021,In-Person
496,Weekly,2/15/2021,2/21/2021,In-Person
496,Weekly,2/22/2021,2/28/2021,In-Person
496,Weekly,3/1/2021,3/7/2021,In-Person
496,Weekly,3/8/2021,3/14/2021,In-Person
496,Weekly,3/15/2021,3/21/2021,In-Person
496,Weekly,3/22/2021,3/28/2021,In-Person
496,Weekly,4/5/2021,4/11/2021,In-Person
496,Weekly,4/12/2021,4/18/2021,In-Person
496,Weekly,4/19/2021,4/25/2021,In-Person
496,Weekly,4/26/2021,5/2/2021,In-Person
496,Weekly,5/3/2021,5/9/2021,In-Person
496,Weekly,5/10/2021,5/16/2021,In-Person
785,Weekly,8/3/2020,8/9/2020,In-Person
785,Weekly,8/10/2020,8/16/2020,In-Person
785,Weekly,8/17/2020,8/23/2020,In-Person
785,Weekly,8/24/2020,8/30/2020,In-Person
785,Weekly,8/31/2020,9/6/2020,In-Person
785,Weekly,9/7/2020,9/13/2020,In-Person
785,Weekly,9/14/2020,9/20/2020,In-Person
785,Weekly,9/21/2020,9/27/2020,In-Person
785,Weekly,9/28/2020,10/4/2020,In-Person
785,Weekly,10/5/2020,10/11/2020,In-Person
785,Weekly,10/12/2020,10/18/2020,In-Person
785,Weekly,10/19/2020,10/25/2020,In-Person
785,Weekly,10/26/2020,11/1/2020,In-Person
785,Weekly,11/2/2020,11/8/2020,In-Person
785,Weekly,11/9/2020,11/15/2020,Working
785,Weekly,11/16/2020,11/22/2020,Virtual
785,Weekly,11/23/2020,11/29/2020,Virtual
785,Weekly,11/30/2020,12/6/2020,In-Person
785,Weekly,12/7/2020,12/13/2020,In-Person
785,Weekly,12/28/2020,1/3/2021,In-Person
785,Weekly,1/4/2021,1/10/2021,In-Person
785,Weekly,1/11/2021,1/17/2021,In-Person
785,Weekly,1/18/2021,1/24/2021,In-Person
785,Weekly,1/25/2021,1/31/2021,In-Person
785,Weekly,2/1/2021,2/7/2021,In-Person
785,Weekly,2/8/2021,2/14/2021,In-Person
785,Weekly,2/15/2021,2/21/2021,In-Person
785,Weekly,2/22/2021,2/28/2021,In-Person
785,Weekly,3/1/2021,3/7/2021,In-Person
785,Weekly,3/8/2021,3/14/2021,In-Person
785,Weekly,3/15/2021,3/21/2021,In-Person
785,Weekly,3/22/2021,3/28/2021,In-Person
785,Weekly,4/5/2021,4/11/2021,In-Person
785,Weekly,4/12/2021,4/18/2021,In-Person
785,Weekly,4/19/2021,4/25/2021,In-Person
785,Weekly,4/26/2021,5/2/2021,In-Person
785,Weekly,5/3/2021,5/9/2021,In-Person
785,Weekly,5/10/2021,5/16/2021,In-Person
626,Weekly,8/3/2020,8/9/2020,In-Person
626,Weekly,8/10/2020,8/16/2020,In-Person
626,Weekly,8/17/2020,8/23/2020,In-Person
626,Weekly,8/24/2020,8/30/2020,In-Person
626,Weekly,8/31/2020,9/6/2020,In-Person
626,Weekly,9/7/2020,9/13/2020,In-Person
626,Weekly,9/14/2020,9/20/2020,In-Person
626,Weekly,9/21/2020,9/27/2020,In-Person
626,Weekly,9/28/2020,10/4/2020,In-Person
626,Weekly,10/5/2020,10/11/2020,In-Person
626,Weekly,10/12/2020,10/18/2020,In-Person
626,Weekly,10/19/2020,10/25/2020,In-Person
626,Weekly,10/26/2020,11/1/2020,In-Person
626,Weekly,11/2/2020,11/8/2020,In-Person
626,Weekly,11/9/2020,11/15/2020,In-Person
626,Weekly,11/16/2020,11/22/2020,In-Person
626,Weekly,11/23/2020,11/29/2020,In-Person
626,Weekly,11/30/2020,12/6/2020,In-Person
626,Weekly,12/7/2020,12/13/2020,In-Person
626,Weekly,12/28/2020,1/3/2021,In-Person
626,Weekly,1/4/2021,1/10/2021,In-Person
626,Weekly,1/11/2021,1/17/2021,In-Person
626,Weekly,1/18/2021,1/24/2021,In-Person
626,Weekly,1/25/2021,1/31/2021,In-Person
626,Weekly,2/1/2021,2/7/2021,In-Person
626,Weekly,2/8/2021,2/14/2021,In-Person
626,Weekly,2/15/2021,2/21/2021,In-Person
626,Weekly,2/22/2021,2/28/2021,In-Person
626,Weekly,3/1/2021,3/7/2021,In-Person
626,Weekly,3/8/2021,3/14/2021,In-Person
626,Weekly,3/15/2021,3/21/2021,In-Person
626,Weekly,3/22/2021,3/28/2021,In-Person
626,Weekly,4/5/2021,4/11/2021,In-Person
626,Weekly,4/12/2021,4/18/2021,In-Person
626,Weekly,4/19/2021,4/25/2021,In-Person
626,Weekly,4/26/2021,5/2/2021,In-Person
626,Weekly,5/3/2021,5/9/2021,In-Person
626,Weekly,5/10/2021,5/16/2021,In-Person
1395,Weekly,8/3/2020,8/9/2020,In-Person
1395,Weekly,8/10/2020,8/16/2020,In-Person
1395,Weekly,8/17/2020,8/23/2020,In-Person
1395,Weekly,8/24/2020,8/30/2020,In-Person
1395,Weekly,8/31/2020,9/6/2020,In-Person
1395,Weekly,9/7/2020,9/13/2020,In-Person
1395,Weekly,9/14/2020,9/20/2020,In-Person
1395,Weekly,9/21/2020,9/27/2020,In-Person
1395,Weekly,9/28/2020,10/4/2020,In-Person
1395,Weekly,10/5/2020,10/11/2020,In-Person
1395,Weekly,10/12/2020,10/18/2020,In-Person
1395,Weekly,10/19/2020,10/25/2020,In-Person
1395,Weekly,10/26/2020,11/1/2020,In-Person
1395,Weekly,11/2/2020,11/8/2020,In-Person
1395,Weekly,11/9/2020,11/15/2020,Hybrid
1395,Weekly,11/16/2020,11/22/2020,Virtual
1395,Weekly,11/23/2020,11/29/2020,Virtual
1395,Weekly,11/30/2020,12/6/2020,In-Person
1395,Weekly,12/7/2020,12/13/2020,In-Person
1395,Weekly,12/28/2020,1/3/2021,In-Person
1395,Weekly,1/4/2021,1/10/2021,In-Person
1395,Weekly,1/11/2021,1/17/2021,In-Person
1395,Weekly,1/18/2021,1/24/2021,In-Person
1395,Weekly,1/25/2021,1/31/2021,In-Person
1395,Weekly,2/1/2021,2/7/2021,In-Person
1395,Weekly,2/8/2021,2/14/2021,In-Person
1395,Weekly,2/15/2021,2/21/2021,In-Person
1395,Weekly,2/22/2021,2/28/2021,In-Person
1395,Weekly,3/1/2021,3/7/2021,In-Person
1395,Weekly,3/8/2021,3/14/2021,In-Person
1395,Weekly,3/15/2021,3/21/2021,In-Person
1395,Weekly,3/22/2021,3/28/2021,In-Person
1395,Weekly,4/5/2021,4/11/2021,In-Person
1395,Weekly,4/12/2021,4/18/2021,In-Person
1395,Weekly,4/19/2021,4/25/2021,In-Person
1395,Weekly,4/26/2021,5/2/2021,In-Person
1395,Weekly,5/3/2021,5/9/2021,In-Person
1395,Weekly,5/10/2021,5/16/2021,In-Person
567,Weekly,8/3/2020,8/9/2020,In-Person
567,Weekly,8/10/2020,8/16/2020,In-Person
567,Weekly,8/17/2020,8/23/2020,In-Person
567,Weekly,8/24/2020,8/30/2020,In-Person
567,Weekly,8/31/2020,9/6/2020,In-Person
567,Weekly,9/7/2020,9/13/2020,In-Person
567,Weekly,9/14/2020,9/20/2020,In-Person
567,Weekly,9/21/2020,9/27/2020,In-Person
567,Weekly,9/28/2020,10/4/2020,In-Person
567,Weekly,10/5/2020,10/11/2020,In-Person
567,Weekly,10/12/2020,10/18/2020,In-Person
567,Weekly,10/19/2020,10/25/2020,In-Person
567,Weekly,10/26/2020,11/1/2020,In-Person
567,Weekly,11/2/2020,11/8/2020,In-Person
567,Weekly,11/9/2020,11/15/2020,In-Person
567,Weekly,11/16/2020,11/22/2020,In-Person
567,Weekly,11/23/2020,11/29/2020,In-Person
567,Weekly,11/30/2020,12/6/2020,In-Person
567,Weekly,12/7/2020,12/13/2020,In-Person
567,Weekly,12/28/2020,1/3/2021,In-Person
567,Weekly,1/4/2021,1/10/2021,In-Person
567,Weekly,1/11/2021,1/17/2021,In-Person
567,Weekly,1/18/2021,1/24/2021,In-Person
567,Weekly,1/25/2021,1/31/2021,In-Person
567,Weekly,2/1/2021,2/7/2021,In-Person
567,Weekly,2/8/2021,2/14/2021,In-Person
567,Weekly,2/15/2021,2/21/2021,In-Person
567,Weekly,2/22/2021,2/28/2021,In-Person
567,Weekly,3/1/2021,3/7/2021,In-Person
567,Weekly,3/8/2021,3/14/2021,In-Person
567,Weekly,3/15/2021,3/21/2021,In-Person
567,Weekly,3/22/2021,3/28/2021,In-Person
567,Weekly,4/5/2021,4/11/2021,In-Person
567,Weekly,4/12/2021,4/18/2021,In-Person
567,Weekly,4/19/2021,4/25/2021,In-Person
567,Weekly,4/26/2021,5/2/2021,In-Person
567,Weekly,5/3/2021,5/9/2021,In-Person
567,Weekly,5/10/2021,5/16/2021,In-Person
1289,Weekly,8/3/2020,8/9/2020,In-Person
1289,Weekly,8/10/2020,8/16/2020,In-Person
1289,Weekly,8/17/2020,8/23/2020,In-Person
1289,Weekly,8/24/2020,8/30/2020,In-Person
1289,Weekly,8/31/2020,9/6/2020,In-Person
1289,Weekly,9/7/2020,9/13/2020,In-Person
1289,Weekly,9/14/2020,9/20/2020,In-Person
1289,Weekly,9/21/2020,9/27/2020,In-Person
1289,Weekly,9/28/2020,10/4/2020,In-Person
1289,Weekly,10/5/2020,10/11/2020,In-Person
1289,Weekly,10/12/2020,10/18/2020,In-Person
1289,Weekly,10/19/2020,10/25/2020,In-Person
1289,Weekly,10/26/2020,11/1/2020,In-Person
1289,Weekly,11/2/2020,11/8/2020,In-Person
1289,Weekly,11/9/2020,11/15/2020,Working
1289,Weekly,11/16/2020,11/22/2020,Virtual
1289,Weekly,11/23/2020,11/29/2020,Working
1289,Weekly,11/30/2020,12/6/2020,In-Person
1289,Weekly,12/7/2020,12/13/2020,In-Person
1289,Weekly,12/28/2020,1/3/2021,In-Person
1289,Weekly,1/4/2021,1/10/2021,In-Person
1289,Weekly,1/11/2021,1/17/2021,In-Person
1289,Weekly,1/18/2021,1/24/2021,In-Person
1289,Weekly,1/25/2021,1/31/2021,In-Person
1289,Weekly,2/1/2021,2/7/2021,In-Person
1289,Weekly,2/8/2021,2/14/2021,In-Person
1289,Weekly,2/15/2021,2/21/2021,In-Person
1289,Weekly,2/22/2021,2/28/2021,In-Person
1289,Weekly,3/1/2021,3/7/2021,In-Person
1289,Weekly,3/8/2021,3/14/2021,In-Person
1289,Weekly,3/15/2021,3/21/2021,In-Person
1289,Weekly,3/22/2021,3/28/2021,In-Person
1289,Weekly,4/5/2021,4/11/2021,In-Person
1289,Weekly,4/12/2021,4/18/2021,In-Person
1289,Weekly,4/19/2021,4/25/2021,In-Person
1289,Weekly,4/26/2021,5/2/2021,In-Person
1289,Weekly,5/3/2021,5/9/2021,In-Person
1289,Weekly,5/10/2021,5/16/2021,In-Person
429,Weekly,8/3/2020,8/9/2020,In-Person
429,Weekly,8/10/2020,8/16/2020,In-Person
429,Weekly,8/17/2020,8/23/2020,In-Person
429,Weekly,8/24/2020,8/30/2020,In-Person
429,Weekly,8/31/2020,9/6/2020,In-Person
429,Weekly,9/7/2020,9/13/2020,In-Person
429,Weekly,9/14/2020,9/20/2020,In-Person
429,Weekly,9/21/2020,9/27/2020,In-Person
429,Weekly,9/28/2020,10/4/2020,In-Person
429,Weekly,10/5/2020,10/11/2020,In-Person
429,Weekly,10/12/2020,10/18/2020,In-Person
429,Weekly,10/19/2020,10/25/2020,In-Person
429,Weekly,10/26/2020,11/1/2020,In-Person
429,Weekly,11/2/2020,11/8/2020,In-Person
429,Weekly,11/9/2020,11/15/2020,In-Person
429,Weekly,11/16/2020,11/22/2020,In-Person
429,Weekly,11/23/2020,11/29/2020,In-Person
429,Weekly,11/30/2020,12/6/2020,In-Person
429,Weekly,12/7/2020,12/13/2020,In-Person
429,Weekly,12/28/2020,1/3/2021,In-Person
429,Weekly,1/4/2021,1/10/2021,In-Person
429,Weekly,1/11/2021,1/17/2021,In-Person
429,Weekly,1/18/2021,1/24/2021,In-Person
429,Weekly,1/25/2021,1/31/2021,In-Person
429,Weekly,2/1/2021,2/7/2021,In-Person
429,Weekly,2/8/2021,2/14/2021,In-Person
429,Weekly,2/15/2021,2/21/2021,In-Person
429,Weekly,2/22/2021,2/28/2021,In-Person
429,Weekly,3/1/2021,3/7/2021,In-Person
429,Weekly,3/8/2021,3/14/2021,In-Person
429,Weekly,3/15/2021,3/21/2021,In-Person
429,Weekly,3/22/2021,3/28/2021,In-Person
429,Weekly,4/5/2021,4/11/2021,In-Person
429,Weekly,4/12/2021,4/18/2021,In-Person
429,Weekly,4/19/2021,4/25/2021,In-Person
429,Weekly,4/26/2021,5/2/2021,In-Person
429,Weekly,5/3/2021,5/9/2021,In-Person
429,Weekly,5/10/2021,5/16/2021,In-Person
433,Weekly,8/3/2020,8/9/2020,In-Person
433,Weekly,8/10/2020,8/16/2020,In-Person
433,Weekly,8/17/2020,8/23/2020,In-Person
433,Weekly,8/24/2020,8/30/2020,In-Person
433,Weekly,8/31/2020,9/6/2020,In-Person
433,Weekly,9/7/2020,9/13/2020,In-Person
433,Weekly,9/14/2020,9/20/2020,In-Person
433,Weekly,9/21/2020,9/27/2020,In-Person
433,Weekly,9/28/2020,10/4/2020,In-Person
433,Weekly,10/5/2020,10/11/2020,In-Person
433,Weekly,10/12/2020,10/18/2020,In-Person
433,Weekly,10/19/2020,10/25/2020,In-Person
433,Weekly,10/26/2020,11/1/2020,In-Person
433,Weekly,11/2/2020,11/8/2020,In-Person
433,Weekly,11/9/2020,11/15/2020,Virtual
433,Weekly,11/16/2020,11/22/2020,Virtual
433,Weekly,11/23/2020,11/29/2020,Virtual
433,Weekly,11/30/2020,12/6/2020,In-Person
433,Weekly,12/7/2020,12/13/2020,In-Person
433,Weekly,12/28/2020,1/3/2021,In-Person
433,Weekly,1/4/2021,1/10/2021,In-Person
433,Weekly,1/11/2021,1/17/2021,In-Person
433,Weekly,1/18/2021,1/24/2021,In-Person
433,Weekly,1/25/2021,1/31/2021,In-Person
433,Weekly,2/1/2021,2/7/2021,In-Person
433,Weekly,2/8/2021,2/14/2021,In-Person
433,Weekly,2/15/2021,2/21/2021,In-Person
433,Weekly,2/22/2021,2/28/2021,In-Person
433,Weekly,3/1/2021,3/7/2021,In-Person
433,Weekly,3/8/2021,3/14/2021,In-Person
433,Weekly,3/15/2021,3/21/2021,In-Person
433,Weekly,3/22/2021,3/28/2021,In-Person
433,Weekly,4/5/2021,4/11/2021,In-Person
433,Weekly,4/12/2021,4/18/2021,In-Person
433,Weekly,4/19/2021,4/25/2021,In-Person
433,Weekly,4/26/2021,5/2/2021,In-Person
433,Weekly,5/3/2021,5/9/2021,In-Person
433,Weekly,5/10/2021,5/16/2021,In-Person
794,Weekly,8/3/2020,8/9/2020,In-Person
794,Weekly,8/10/2020,8/16/2020,In-Person
794,Weekly,8/17/2020,8/23/2020,In-Person
794,Weekly,8/24/2020,8/30/2020,In-Person
794,Weekly,8/31/2020,9/6/2020,In-Person
794,Weekly,9/7/2020,9/13/2020,In-Person
794,Weekly,9/14/2020,9/20/2020,In-Person
794,Weekly,9/21/2020,9/27/2020,In-Person
794,Weekly,9/28/2020,10/4/2020,In-Person
794,Weekly,10/5/2020,10/11/2020,In-Person
794,Weekly,10/12/2020,10/18/2020,In-Person
794,Weekly,10/19/2020,10/25/2020,In-Person
794,Weekly,10/26/2020,11/1/2020,In-Person
794,Weekly,11/2/2020,11/8/2020,In-Person
794,Weekly,11/9/2020,11/15/2020,In-Person
794,Weekly,11/16/2020,11/22/2020,In-Person
794,Weekly,11/23/2020,11/29/2020,In-Person
794,Weekly,11/30/2020,12/6/2020,In-Person
794,Weekly,12/7/2020,12/13/2020,In-Person
794,Weekly,12/28/2020,1/3/2021,In-Person
794,Weekly,1/4/2021,1/10/2021,In-Person
794,Weekly,1/11/2021,1/17/2021,In-Person
794,Weekly,1/18/2021,1/24/2021,In-Person
794,Weekly,1/25/2021,1/31/2021,In-Person
794,Weekly,2/1/2021,2/7/2021,In-Person
794,Weekly,2/8/2021,2/14/2021,In-Person
794,Weekly,2/15/2021,2/21/2021,In-Person
794,Weekly,2/22/2021,2/28/2021,In-Person
794,Weekly,3/1/2021,3/7/2021,In-Person
794,Weekly,3/8/2021,3/14/2021,In-Person
794,Weekly,3/15/2021,3/21/2021,In-Person
794,Weekly,3/22/2021,3/28/2021,In-Person
794,Weekly,4/5/2021,4/11/2021,In-Person
794,Weekly,4/12/2021,4/18/2021,In-Person
794,Weekly,4/19/2021,4/25/2021,In-Person
794,Weekly,4/26/2021,5/2/2021,In-Person
794,Weekly,5/3/2021,5/9/2021,In-Person
794,Weekly,5/10/2021,5/16/2021,In-Person
553,Weekly,8/3/2020,8/9/2020,In-Person
553,Weekly,8/10/2020,8/16/2020,In-Person
553,Weekly,8/17/2020,8/23/2020,In-Person
553,Weekly,8/24/2020,8/30/2020,In-Person
553,Weekly,8/31/2020,9/6/2020,In-Person
553,Weekly,9/7/2020,9/13/2020,In-Person
553,Weekly,9/14/2020,9/20/2020,In-Person
553,Weekly,9/21/2020,9/27/2020,In-Person
553,Weekly,9/28/2020,10/4/2020,In-Person
553,Weekly,10/5/2020,10/11/2020,In-Person
553,Weekly,10/12/2020,10/18/2020,In-Person
553,Weekly,10/19/2020,10/25/2020,In-Person
553,Weekly,10/26/2020,11/1/2020,In-Person
553,Weekly,11/2/2020,11/8/2020,In-Person
553,Weekly,11/9/2020,11/15/2020,In-Person
553,Weekly,11/16/2020,11/22/2020,In-Person
553,Weekly,11/23/2020,11/29/2020,In-Person
553,Weekly,11/30/2020,12/6/2020,In-Person
553,Weekly,12/7/2020,12/13/2020,In-Person
553,Weekly,12/28/2020,1/3/2021,In-Person
553,Weekly,1/4/2021,1/10/2021,In-Person
553,Weekly,1/11/2021,1/17/2021,In-Person
553,Weekly,1/18/2021,1/24/2021,In-Person
553,Weekly,1/25/2021,1/31/2021,In-Person
553,Weekly,2/1/2021,2/7/2021,In-Person
553,Weekly,2/8/2021,2/14/2021,In-Person
553,Weekly,2/15/2021,2/21/2021,In-Person
553,Weekly,2/22/2021,2/28/2021,In-Person
553,Weekly,3/1/2021,3/7/2021,In-Person
553,Weekly,3/8/2021,3/14/2021,In-Person
553,Weekly,3/15/2021,3/21/2021,In-Person
553,Weekly,3/22/2021,3/28/2021,In-Person
553,Weekly,4/5/2021,4/11/2021,In-Person
553,Weekly,4/12/2021,4/18/2021,In-Person
553,Weekly,4/19/2021,4/25/2021,In-Person
553,Weekly,4/26/2021,5/2/2021,In-Person
553,Weekly,5/3/2021,5/9/2021,In-Person
553,Weekly,5/10/2021,5/16/2021,In-Person
542,Weekly,8/3/2020,8/9/2020,In-Person
542,Weekly,8/10/2020,8/16/2020,In-Person
542,Weekly,8/17/2020,8/23/2020,In-Person
542,Weekly,8/24/2020,8/30/2020,In-Person
542,Weekly,8/31/2020,9/6/2020,In-Person
542,Weekly,9/7/2020,9/13/2020,In-Person
542,Weekly,9/14/2020,9/20/2020,In-Person
542,Weekly,9/21/2020,9/27/2020,In-Person
542,Weekly,9/28/2020,10/4/2020,In-Person
542,Weekly,10/5/2020,10/11/2020,In-Person
542,Weekly,10/12/2020,10/18/2020,In-Person
542,Weekly,10/19/2020,10/25/2020,In-Person
542,Weekly,10/26/2020,11/1/2020,In-Person
542,Weekly,11/2/2020,11/8/2020,In-Person
542,Weekly,11/9/2020,11/15/2020,In-Person
542,Weekly,11/16/2020,11/22/2020,In-Person
542,Weekly,11/23/2020,11/29/2020,In-Person
542,Weekly,11/30/2020,12/6/2020,In-Person
542,Weekly,12/7/2020,12/13/2020,In-Person
542,Weekly,12/28/2020,1/3/2021,In-Person
542,Weekly,1/4/2021,1/10/2021,In-Person
542,Weekly,1/11/2021,1/17/2021,In-Person
542,Weekly,1/18/2021,1/24/2021,In-Person
542,Weekly,1/25/2021,1/31/2021,In-Person
542,Weekly,2/1/2021,2/7/2021,In-Person
542,Weekly,2/8/2021,2/14/2021,In-Person
542,Weekly,2/15/2021,2/21/2021,In-Person
542,Weekly,2/22/2021,2/28/2021,In-Person
542,Weekly,3/1/2021,3/7/2021,In-Person
542,Weekly,3/8/2021,3/14/2021,In-Person
542,Weekly,3/15/2021,3/21/2021,In-Person
542,Weekly,3/22/2021,3/28/2021,In-Person
542,Weekly,4/5/2021,4/11/2021,In-Person
542,Weekly,4/12/2021,4/18/2021,In-Person
542,Weekly,4/19/2021,4/25/2021,In-Person
542,Weekly,4/26/2021,5/2/2021,In-Person
542,Weekly,5/3/2021,5/9/2021,In-Person
542,Weekly,5/10/2021,5/16/2021,In-Person
696,Weekly,8/3/2020,8/9/2020,In-Person
696,Weekly,8/10/2020,8/16/2020,In-Person
696,Weekly,8/17/2020,8/23/2020,In-Person
696,Weekly,8/24/2020,8/30/2020,In-Person
696,Weekly,8/31/2020,9/6/2020,In-Person
696,Weekly,9/7/2020,9/13/2020,In-Person
696,Weekly,9/14/2020,9/20/2020,In-Person
696,Weekly,9/21/2020,9/27/2020,In-Person
696,Weekly,9/28/2020,10/4/2020,In-Person
696,Weekly,10/5/2020,10/11/2020,In-Person
696,Weekly,10/12/2020,10/18/2020,In-Person
696,Weekly,10/19/2020,10/25/2020,In-Person
696,Weekly,10/26/2020,11/1/2020,In-Person
696,Weekly,11/2/2020,11/8/2020,In-Person
696,Weekly,11/9/2020,11/15/2020,Hybrid
696,Weekly,11/16/2020,11/22/2020,Virtual
696,Weekly,11/23/2020,11/29/2020,Virtual
696,Weekly,11/30/2020,12/6/2020,In-Person
696,Weekly,12/7/2020,12/13/2020,In-Person
696,Weekly,12/28/2020,1/3/2021,In-Person
696,Weekly,1/4/2021,1/10/2021,In-Person
696,Weekly,1/11/2021,1/17/2021,In-Person
696,Weekly,1/18/2021,1/24/2021,In-Person
696,Weekly,1/25/2021,1/31/2021,In-Person
696,Weekly,2/1/2021,2/7/2021,In-Person
696,Weekly,2/8/2021,2/14/2021,In-Person
696,Weekly,2/15/2021,2/21/2021,In-Person
696,Weekly,2/22/2021,2/28/2021,In-Person
696,Weekly,3/1/2021,3/7/2021,In-Person
696,Weekly,3/8/2021,3/14/2021,In-Person
696,Weekly,3/15/2021,3/21/2021,In-Person
696,Weekly,3/22/2021,3/28/2021,In-Person
696,Weekly,4/5/2021,4/11/2021,In-Person
696,Weekly,4/12/2021,4/18/2021,In-Person
696,Weekly,4/19/2021,4/25/2021,In-Person
696,Weekly,4/26/2021,5/2/2021,In-Person
696,Weekly,5/3/2021,5/9/2021,In-Person
696,Weekly,5/10/2021,5/16/2021,In-Person
515,Weekly,8/10/2020,8/16/2020,Virtual
515,Weekly,8/17/2020,8/23/2020,Virtual
515,Weekly,8/24/2020,8/30/2020,Virtual
515,Weekly,8/31/2020,9/6/2020,Virtual
515,Weekly,9/7/2020,9/13/2020,Virtual
515,Weekly,9/14/2020,9/20/2020,Virtual
515,Weekly,9/21/2020,9/27/2020,Virtual
515,Weekly,9/28/2020,10/4/2020,Virtual
515,Weekly,10/5/2020,10/11/2020,Virtual
515,Weekly,10/19/2020,10/25/2020,Virtual
515,Weekly,10/26/2020,11/1/2020,Virtual
515,Weekly,11/2/2020,11/8/2020,Virtual
515,Weekly,11/9/2020,11/15/2020,Virtual
515,Weekly,11/16/2020,11/22/2020,Virtual
515,Weekly,11/23/2020,11/29/2020,Virtual
515,Weekly,11/30/2020,12/6/2020,Virtual
515,Weekly,12/7/2020,12/13/2020,Virtual
515,Weekly,12/28/2020,1/3/2021,Virtual
515,Weekly,1/4/2021,1/10/2021,In-Person
515,Weekly,1/11/2021,1/17/2021,In-Person
515,Weekly,1/18/2021,1/24/2021,In-Person
515,Weekly,1/25/2021,1/31/2021,In-Person
515,Weekly,2/1/2021,2/7/2021,In-Person
515,Weekly,2/8/2021,2/14/2021,In-Person
515,Weekly,2/15/2021,2/21/2021,In-Person
515,Weekly,2/22/2021,2/28/2021,In-Person
515,Weekly,3/1/2021,3/7/2021,Working
515,Weekly,3/8/2021,3/14/2021,Working
515,Weekly,3/15/2021,3/21/2021,Working
515,Weekly,3/29/2021,4/4/2021,Working
515,Weekly,4/5/2021,4/11/2021,In-Person
515,Weekly,4/12/2021,4/18/2021,In-Person
515,Weekly,4/19/2021,4/25/2021,In-Person
515,Weekly,4/26/2021,5/2/2021,In-Person
515,Weekly,5/3/2021,5/9/2021,In-Person
515,Weekly,5/10/2021,5/16/2021,In-Person
515,Weekly,5/17/2021,5/23/2021,In-Person
515,Weekly,5/24/2021,5/30/2021,In-Person
412,Weekly,8/10/2020,8/16/2020,Virtual
412,Weekly,8/17/2020,8/23/2020,Virtual
412,Weekly,8/24/2020,8/30/2020,Virtual
412,Weekly,8/31/2020,9/6/2020,Virtual
412,Weekly,9/7/2020,9/13/2020,Virtual
412,Weekly,9/14/2020,9/20/2020,Virtual
412,Weekly,9/21/2020,9/27/2020,Virtual
412,Weekly,9/28/2020,10/4/2020,Virtual
412,Weekly,10/5/2020,10/11/2020,Virtual
412,Weekly,10/12/2020,10/18/2020,Virtual
412,Weekly,10/19/2020,10/25/2020,Virtual
412,Weekly,10/26/2020,11/1/2020,Virtual
412,Weekly,11/2/2020,11/8/2020,Virtual
412,Weekly,11/9/2020,11/15/2020,Virtual
412,Weekly,11/23/2020,11/29/2020,Virtual
412,Weekly,11/30/2020,12/6/2020,Virtual
412,Weekly,12/7/2020,12/13/2020,Virtual
412,Weekly,12/28/2020,1/3/2021,Virtual
412,Weekly,1/4/2021,1/10/2021,Virtual
412,Weekly,1/11/2021,1/17/2021,Virtual
412,Weekly,1/18/2021,1/24/2021,Virtual
412,Weekly,1/25/2021,1/31/2021,Virtual
412,Weekly,2/1/2021,2/7/2021,Virtual
412,Weekly,2/8/2021,2/14/2021,Virtual
412,Weekly,2/15/2021,2/21/2021,Virtual
412,Weekly,2/22/2021,2/28/2021,Virtual
412,Weekly,3/1/2021,3/7/2021,Virtual
412,Weekly,3/8/2021,3/14/2021,Virtual
412,Weekly,3/15/2021,3/21/2021,Virtual
412,Weekly,3/29/2021,4/4/2021,Virtual
412,Weekly,4/5/2021,4/11/2021,Virtual
412,Weekly,4/12/2021,4/18/2021,Virtual
412,Weekly,4/19/2021,4/25/2021,Virtual
412,Weekly,4/26/2021,5/2/2021,Virtual
412,Weekly,5/3/2021,5/9/2021,Virtual
412,Weekly,5/10/2021,5/16/2021,Virtual
412,Weekly,5/17/2021,5/23/2021,Virtual
